asset_id,key,concept,major_family,live_vs_raw_harvest,source_bank,source_role,path,final_disposition,final_reason_codes,reason_codes,notes,final_review_follow_up,reviewed_from,repair_evidence_sheet,source_provenance
live:vocab:pelican,pelican,pelican,vocab,live,07_vocab-pack,production_asset,public/assets/07_vocab-pack/img/pelican.png,ART_REDO,"[""text_artifact""]","[""text_artifact""]",Pelican bird standing with text 'Pelican' printed below.,,audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-141.jpg,,"{""asset_id"": ""live:vocab:pelican"", ""key"": ""pelican"", ""concept"": ""pelican"", ""source_bank"": ""07_vocab-pack"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/07_vocab-pack/img/pelican.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""icon_image"", ""expected_concept_word"": ""pelican"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-141.jpg"", ""decision_source"": ""audit/visual-assets/decisions-vocab-076-150.jsonl"", ""sha256"": ""14ed310ff9f2b5bcfd3a1595679c15f8ef7bccedd291bb32c5ba46452a4f3f7e"", ""bytes"": 22934, ""notes"": ""Pelican bird standing with text 'Pelican' printed below."", ""reason_codes"": [""text_artifact""]}"
live:vocab:pineapple-ring,pineapple-ring,pineapple ring,vocab,live,07_vocab-pack,production_asset,public/assets/07_vocab-pack/img/pineapple-ring.png,ART_REDO,"[""wrong_concept""]","[""wrong_concept""]",Shredded noodles/cheese shavings instead of pineapple rings.,,audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-145.jpg,,"{""asset_id"": ""live:vocab:pineapple-ring"", ""key"": ""pineapple-ring"", ""concept"": ""pineapple ring"", ""source_bank"": ""07_vocab-pack"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/07_vocab-pack/img/pineapple-ring.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""icon_image"", ""expected_concept_word"": ""pineapple ring"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-145.jpg"", ""decision_source"": ""audit/visual-assets/decisions-vocab-076-150.jsonl"", ""sha256"": ""8b76cb82f5b7b39f3e2c5123b8eac129d4c9d55e113ab61b4f8890f479306810"", ""bytes"": 87279, ""notes"": ""Shredded noodles/cheese shavings instead of pineapple rings."", ""reason_codes"": [""wrong_concept""]}"
live:vocab:pivot,pivot,pivot,vocab,live,07_vocab-pack,production_asset,public/assets/07_vocab-pack/img/pivot.png,ART_REDO,"[""text_artifact""]","[""text_artifact""]",Basketball player pivoting on court with text 'pivot' printed below.,,audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-145.jpg,,"{""asset_id"": ""live:vocab:pivot"", ""key"": ""pivot"", ""concept"": ""pivot"", ""source_bank"": ""07_vocab-pack"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/07_vocab-pack/img/pivot.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""icon_image"", ""expected_concept_word"": ""pivot"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-145.jpg"", ""decision_source"": ""audit/visual-assets/decisions-vocab-076-150.jsonl"", ""sha256"": ""1301ea761e0ffbc365c2d2765985034d74413b49b5a08acf72d7c83eca4e7b43"", ""bytes"": 48055, ""notes"": ""Basketball player pivoting on court with text 'pivot' printed below."", ""reason_codes"": [""text_artifact""]}"
live:vocab:pizza-box,pizza-box,pizza box,vocab,live,07_vocab-pack,production_asset,public/assets/07_vocab-pack/img/pizza-box.png,ART_REDO,"[""wrong_concept""]","[""wrong_concept""]",Black olive slices instead of a pizza box.,,audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-145.jpg,,"{""asset_id"": ""live:vocab:pizza-box"", ""key"": ""pizza-box"", ""concept"": ""pizza box"", ""source_bank"": ""07_vocab-pack"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/07_vocab-pack/img/pizza-box.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""icon_image"", ""expected_concept_word"": ""pizza box"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-145.jpg"", ""decision_source"": ""audit/visual-assets/decisions-vocab-076-150.jsonl"", ""sha256"": ""0c4bfe4f6640d7255b00c3c8a2563f1c8e5e4f1c008e7f768bb359a5228ab67a"", ""bytes"": 82793, ""notes"": ""Black olive slices instead of a pizza box."", ""reason_codes"": [""wrong_concept""]}"
live:vocab:pizza-cutter,pizza-cutter,pizza cutter,vocab,live,07_vocab-pack,production_asset,public/assets/07_vocab-pack/img/pizza-cutter.png,ART_REDO,"[""wrong_concept""]","[""wrong_concept""]",Cardboard takeout pizza box instead of a pizza cutter tool.,,audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-145.jpg,,"{""asset_id"": ""live:vocab:pizza-cutter"", ""key"": ""pizza-cutter"", ""concept"": ""pizza cutter"", ""source_bank"": ""07_vocab-pack"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/07_vocab-pack/img/pizza-cutter.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""icon_image"", ""expected_concept_word"": ""pizza cutter"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-145.jpg"", ""decision_source"": ""audit/visual-assets/decisions-vocab-076-150.jsonl"", ""sha256"": ""bcbfb191db2046a0a8b7e671cf8fb72bd944c7af2bdcc7f212c93d50535d72b3"", ""bytes"": 68697, ""notes"": ""Cardboard takeout pizza box instead of a pizza cutter tool."", ""reason_codes"": [""wrong_concept""]}"
live:vocab:playground,playground,playground,vocab,live,07_vocab-pack,production_asset,public/assets/07_vocab-pack/img/playground.png,ART_REDO,"[""text_artifact""]","[""text_artifact""]",Playground slide with ladder and text 'Playground' printed below.,,audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-147.jpg,,"{""asset_id"": ""live:vocab:playground"", ""key"": ""playground"", ""concept"": ""playground"", ""source_bank"": ""07_vocab-pack"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/07_vocab-pack/img/playground.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""icon_image"", ""expected_concept_word"": ""playground"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-147.jpg"", ""decision_source"": ""audit/visual-assets/decisions-vocab-076-150.jsonl"", ""sha256"": ""63b835e095cc3288643e99d5aa5e2c41bd287787ddd54909ccf37479c6d58690"", ""bytes"": 33591, ""notes"": ""Playground slide with ladder and text 'Playground' printed below."", ""reason_codes"": [""text_artifact""]}"
live:vocab:pole,pole,pole,vocab,live,07_vocab-pack,production_asset,public/assets/07_vocab-pack/img/pole.png,ART_REDO,"[""text_artifact""]","[""text_artifact""]",Red vertical pole with mounts and text 'Pole' printed below.,,audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-148.jpg,,"{""asset_id"": ""live:vocab:pole"", ""key"": ""pole"", ""concept"": ""pole"", ""source_bank"": ""07_vocab-pack"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/07_vocab-pack/img/pole.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""icon_image"", ""expected_concept_word"": ""pole"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-148.jpg"", ""decision_source"": ""audit/visual-assets/decisions-vocab-076-150.jsonl"", ""sha256"": ""51bd56d5937b4805141da8b4747d6b8765ba0372297dd35b545ac991c0fe146f"", ""bytes"": 12160, ""notes"": ""Red vertical pole with mounts and text 'Pole' printed below."", ""reason_codes"": [""text_artifact""]}"
live:vocab:pretzel,pretzel,pretzel,vocab,live,07_vocab-pack,production_asset,public/assets/07_vocab-pack/img/pretzel.png,ART_REDO,"[""generation_artifact""]","[""generation_artifact""]",Contains duplicate slice artifact on right border.,,audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-151.jpg,,"{""asset_id"": ""live:vocab:pretzel"", ""key"": ""pretzel"", ""concept"": ""pretzel"", ""source_bank"": ""07_vocab-pack"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/07_vocab-pack/img/pretzel.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""icon_image"", ""expected_concept_word"": ""pretzel"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-151.jpg"", ""decision_source"": ""audit/visual-assets/decisions-vocab-151-225.jsonl"", ""sha256"": ""845d80480a04c890d0be8c2a39323b19cb821c369c59ffa18e7db8e17f646363"", ""bytes"": 23623, ""notes"": ""Contains duplicate slice artifact on right border."", ""reason_codes"": [""generation_artifact""]}"
live:vocab:process,process,process,vocab,live,07_vocab-pack,production_asset,public/assets/07_vocab-pack/img/process.png,ART_REDO,"[""text_artifact""]","[""text_artifact""]",Contains baked-in text label 'process' below vegetables.,,audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-152.jpg,,"{""asset_id"": ""live:vocab:process"", ""key"": ""process"", ""concept"": ""process"", ""source_bank"": ""07_vocab-pack"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/07_vocab-pack/img/process.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""icon_image"", ""expected_concept_word"": ""process"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-152.jpg"", ""decision_source"": ""audit/visual-assets/decisions-vocab-151-225.jsonl"", ""sha256"": ""722721a18144cb06308932afff7b8e00944351cfb80dc41042a5075a23a3adf8"", ""bytes"": 46835, ""notes"": ""Contains baked-in text label 'process' below vegetables."", ""reason_codes"": [""text_artifact""]}"
live:vocab:project,project,project,vocab,live,07_vocab-pack,production_asset,public/assets/07_vocab-pack/img/project.png,ART_REDO,"[""text_artifact""]","[""text_artifact""]",Contains baked-in text label 'project' at bottom.,,audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-152.jpg,,"{""asset_id"": ""live:vocab:project"", ""key"": ""project"", ""concept"": ""project"", ""source_bank"": ""07_vocab-pack"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/07_vocab-pack/img/project.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""icon_image"", ""expected_concept_word"": ""project"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-152.jpg"", ""decision_source"": ""audit/visual-assets/decisions-vocab-151-225.jsonl"", ""sha256"": ""7b765e8d8c9a118ab2e53f7593fda0ac4724f0f17622a42213beee9c1bd6ba9d"", ""bytes"": 30587, ""notes"": ""Contains baked-in text label 'project' at bottom."", ""reason_codes"": [""text_artifact""]}"
live:vocab:puree,puree,puree,vocab,live,07_vocab-pack,production_asset,public/assets/07_vocab-pack/img/puree.png,ART_REDO,"[""text_artifact""]","[""text_artifact""]",Contains baked-in text label 'puree' above soup pot.,,audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-154.jpg,,"{""asset_id"": ""live:vocab:puree"", ""key"": ""puree"", ""concept"": ""puree"", ""source_bank"": ""07_vocab-pack"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/07_vocab-pack/img/puree.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""icon_image"", ""expected_concept_word"": ""puree"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-154.jpg"", ""decision_source"": ""audit/visual-assets/decisions-vocab-151-225.jsonl"", ""sha256"": ""349c6c27d4c2c9ba9f807f8e16b9dcb0294e76da8b90f76b32d19434ffcda96d"", ""bytes"": 74834, ""notes"": ""Contains baked-in text label 'puree' above soup pot."", ""reason_codes"": [""text_artifact""]}"
live:vocab:quit,quit,quit,vocab,live,07_vocab-pack,production_asset,public/assets/07_vocab-pack/img/quit.png,ART_REDO,"[""text_artifact""]","[""text_artifact""]",Contains baked-in text label 'quit' below game controller.,,audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-155.jpg,,"{""asset_id"": ""live:vocab:quit"", ""key"": ""quit"", ""concept"": ""quit"", ""source_bank"": ""07_vocab-pack"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/07_vocab-pack/img/quit.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""icon_image"", ""expected_concept_word"": ""quit"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-155.jpg"", ""decision_source"": ""audit/visual-assets/decisions-vocab-151-225.jsonl"", ""sha256"": ""2e164dab96649d15d303ee1df4f141ea77c2d42cfd8c237ab69e0c79fc1d817c"", ""bytes"": 36067, ""notes"": ""Contains baked-in text label 'quit' below game controller."", ""reason_codes"": [""text_artifact""]}"
live:vocab:raisehand,raisehand,raisehand,vocab,live,07_vocab-pack,production_asset,public/assets/07_vocab-pack/img/raisehand.png,ART_REDO,"[""text_artifact""]","[""text_artifact""]",Contains baked-in text label 'raisehand' at bottom.,,audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-156.jpg,,"{""asset_id"": ""live:vocab:raisehand"", ""key"": ""raisehand"", ""concept"": ""raisehand"", ""source_bank"": ""07_vocab-pack"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/07_vocab-pack/img/raisehand.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""icon_image"", ""expected_concept_word"": ""raisehand"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-156.jpg"", ""decision_source"": ""audit/visual-assets/decisions-vocab-151-225.jsonl"", ""sha256"": ""1359451a447f5e827da433592b74fedfd8b3cf8ed05ee79122c86e2c9b51a09f"", ""bytes"": 42050, ""notes"": ""Contains baked-in text label 'raisehand' at bottom."", ""reason_codes"": [""text_artifact""]}"
live:vocab:rakeleaf,rakeleaf,rakeleaf,vocab,live,07_vocab-pack,production_asset,public/assets/07_vocab-pack/img/rakeleaf.png,ART_REDO,"[""text_artifact""]","[""text_artifact""]",Contains baked-in text label 'rakeleaf' at bottom.,,audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-157.jpg,,"{""asset_id"": ""live:vocab:rakeleaf"", ""key"": ""rakeleaf"", ""concept"": ""rakeleaf"", ""source_bank"": ""07_vocab-pack"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/07_vocab-pack/img/rakeleaf.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""icon_image"", ""expected_concept_word"": ""rakeleaf"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-157.jpg"", ""decision_source"": ""audit/visual-assets/decisions-vocab-151-225.jsonl"", ""sha256"": ""52ae86503df3e15e23eaf40b3c9c8dc648b8d83d65e058d51b2f484d35425440"", ""bytes"": 42846, ""notes"": ""Contains baked-in text label 'rakeleaf' at bottom."", ""reason_codes"": [""text_artifact""]}"
live:vocab:rebel,rebel,rebel,vocab,live,07_vocab-pack,production_asset,public/assets/07_vocab-pack/img/rebel.png,ART_REDO,"[""text_artifact""]","[""text_artifact""]",Contains baked-in text label 'rebel' at bottom.,,audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-158.jpg,,"{""asset_id"": ""live:vocab:rebel"", ""key"": ""rebel"", ""concept"": ""rebel"", ""source_bank"": ""07_vocab-pack"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/07_vocab-pack/img/rebel.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""icon_image"", ""expected_concept_word"": ""rebel"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-158.jpg"", ""decision_source"": ""audit/visual-assets/decisions-vocab-151-225.jsonl"", ""sha256"": ""e1a7b1566b6ade45f56f2303cd9a7bb853b76f4c8bcd7c9851859f5f5bc91688"", ""bytes"": 49554, ""notes"": ""Contains baked-in text label 'rebel' at bottom."", ""reason_codes"": [""text_artifact""]}"
live:vocab:reduce,reduce,reduce,vocab,live,07_vocab-pack,production_asset,public/assets/07_vocab-pack/img/reduce.png,ART_REDO,"[""text_artifact""]","[""text_artifact""]",Contains baked-in text label 'reduce' at bottom.,,audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-159.jpg,,"{""asset_id"": ""live:vocab:reduce"", ""key"": ""reduce"", ""concept"": ""reduce"", ""source_bank"": ""07_vocab-pack"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/07_vocab-pack/img/reduce.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""icon_image"", ""expected_concept_word"": ""reduce"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-159.jpg"", ""decision_source"": ""audit/visual-assets/decisions-vocab-151-225.jsonl"", ""sha256"": ""1a2606dfe8d73dd8eafa99b2272d01be805ca3f8439b777572c9c62ac79ff125"", ""bytes"": 41237, ""notes"": ""Contains baked-in text label 'reduce' at bottom."", ""reason_codes"": [""text_artifact""]}"
live:vocab:remind,remind,remind,vocab,live,07_vocab-pack,production_asset,public/assets/07_vocab-pack/img/remind.png,ART_REDO,"[""text_artifact""]","[""text_artifact""]",Contains baked-in text label 'remind' at bottom.,,audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-160.jpg,,"{""asset_id"": ""live:vocab:remind"", ""key"": ""remind"", ""concept"": ""remind"", ""source_bank"": ""07_vocab-pack"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/07_vocab-pack/img/remind.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""icon_image"", ""expected_concept_word"": ""remind"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-160.jpg"", ""decision_source"": ""audit/visual-assets/decisions-vocab-151-225.jsonl"", ""sha256"": ""d91a728ebd41acb836f899b72eb4164affc8f919d0d8ef35ee59341f3e20e7a0"", ""bytes"": 53722, ""notes"": ""Contains baked-in text label 'remind' at bottom."", ""reason_codes"": [""text_artifact""]}"
live:vocab:repeat,repeat,repeat,vocab,live,07_vocab-pack,production_asset,public/assets/07_vocab-pack/img/repeat.png,ART_REDO,"[""text_artifact""]","[""text_artifact""]",Contains baked-in text label 'repeat' at bottom.,,audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-160.jpg,,"{""asset_id"": ""live:vocab:repeat"", ""key"": ""repeat"", ""concept"": ""repeat"", ""source_bank"": ""07_vocab-pack"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/07_vocab-pack/img/repeat.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""icon_image"", ""expected_concept_word"": ""repeat"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-160.jpg"", ""decision_source"": ""audit/visual-assets/decisions-vocab-151-225.jsonl"", ""sha256"": ""82442bc413b30993f6d038290e4daae22da8be38768849b9ca42777840c43555"", ""bytes"": 60032, ""notes"": ""Contains baked-in text label 'repeat' at bottom."", ""reason_codes"": [""text_artifact""]}"
live:vocab:rescue,rescue,rescue,vocab,live,07_vocab-pack,production_asset,public/assets/07_vocab-pack/img/rescue.png,ART_REDO,"[""text_artifact""]","[""text_artifact""]",Contains baked-in text label 'Rescue' under life preserver.,,audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-161.jpg,,"{""asset_id"": ""live:vocab:rescue"", ""key"": ""rescue"", ""concept"": ""rescue"", ""source_bank"": ""07_vocab-pack"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/07_vocab-pack/img/rescue.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""icon_image"", ""expected_concept_word"": ""rescue"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-161.jpg"", ""decision_source"": ""audit/visual-assets/decisions-vocab-151-225.jsonl"", ""sha256"": ""59a23805ae27965cbcaf5ccf0050b12a9ebab362ca971984a7206a6b9735f3e3"", ""bytes"": 56967, ""notes"": ""Contains baked-in text label 'Rescue' under life preserver."", ""reason_codes"": [""text_artifact""]}"
live:vocab:retire,retire,retire,vocab,live,07_vocab-pack,production_asset,public/assets/07_vocab-pack/img/retire.png,ART_REDO,"[""text_artifact""]","[""text_artifact""]",Contains baked-in text label 'retire' at bottom.,,audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-162.jpg,,"{""asset_id"": ""live:vocab:retire"", ""key"": ""retire"", ""concept"": ""retire"", ""source_bank"": ""07_vocab-pack"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/07_vocab-pack/img/retire.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""icon_image"", ""expected_concept_word"": ""retire"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-162.jpg"", ""decision_source"": ""audit/visual-assets/decisions-vocab-151-225.jsonl"", ""sha256"": ""0decb8d88a979922bf3e8261b0493e426abee70df48d9083790b919df38bc246"", ""bytes"": 58064, ""notes"": ""Contains baked-in text label 'retire' at bottom."", ""reason_codes"": [""text_artifact""]}"
live:vocab:robotdance,robotdance,robotdance,vocab,live,07_vocab-pack,production_asset,public/assets/07_vocab-pack/img/robotdance.png,ART_REDO,"[""text_artifact""]","[""text_artifact""]",Contains baked-in text label 'Robotdance' at bottom.,,audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-164.jpg,,"{""asset_id"": ""live:vocab:robotdance"", ""key"": ""robotdance"", ""concept"": ""robotdance"", ""source_bank"": ""07_vocab-pack"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/07_vocab-pack/img/robotdance.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""icon_image"", ""expected_concept_word"": ""robotdance"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-164.jpg"", ""decision_source"": ""audit/visual-assets/decisions-vocab-151-225.jsonl"", ""sha256"": ""476e63998ceef24b308d3e8d2d2ec53ddcfa72b935a7b89d78ac0d84e6988eb7"", ""bytes"": 35563, ""notes"": ""Contains baked-in text label 'Robotdance' at bottom."", ""reason_codes"": [""text_artifact""]}"
live:vocab:rolldice,rolldice,rolldice,vocab,live,07_vocab-pack,production_asset,public/assets/07_vocab-pack/img/rolldice.png,ART_REDO,"[""text_artifact""]","[""text_artifact""]",Contains baked-in text label 'Roll Dice' at bottom.,,audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-164.jpg,,"{""asset_id"": ""live:vocab:rolldice"", ""key"": ""rolldice"", ""concept"": ""rolldice"", ""source_bank"": ""07_vocab-pack"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/07_vocab-pack/img/rolldice.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""icon_image"", ""expected_concept_word"": ""rolldice"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-164.jpg"", ""decision_source"": ""audit/visual-assets/decisions-vocab-151-225.jsonl"", ""sha256"": ""b7608ab9ebbb211afdc1f6eef005ec34eb4e163cff516466e14c2fdd61838c00"", ""bytes"": 32639, ""notes"": ""Contains baked-in text label 'Roll Dice' at bottom."", ""reason_codes"": [""text_artifact""]}"
live:vocab:scamper,scamper,scamper,vocab,live,07_vocab-pack,production_asset,public/assets/07_vocab-pack/img/scamper.png,ART_REDO,"[""text_artifact""]","[""text_artifact""]",Contains baked-in text label 'scamper' at bottom.,,audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-168.jpg,,"{""asset_id"": ""live:vocab:scamper"", ""key"": ""scamper"", ""concept"": ""scamper"", ""source_bank"": ""07_vocab-pack"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/07_vocab-pack/img/scamper.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""icon_image"", ""expected_concept_word"": ""scamper"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-168.jpg"", ""decision_source"": ""audit/visual-assets/decisions-vocab-151-225.jsonl"", ""sha256"": ""023b61b006c9871e6df7be6f26e3cb8d121c1068be4db2edd16c3a03fba72c02"", ""bytes"": 45558, ""notes"": ""Contains baked-in text label 'scamper' at bottom."", ""reason_codes"": [""text_artifact""]}"
live:vocab:scurry,scurry,scurry,vocab,live,07_vocab-pack,production_asset,public/assets/07_vocab-pack/img/scurry.png,ART_REDO,"[""text_artifact""]","[""text_artifact""]",Contains baked-in text label 'scurry' under mouse.,,audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-170.jpg,,"{""asset_id"": ""live:vocab:scurry"", ""key"": ""scurry"", ""concept"": ""scurry"", ""source_bank"": ""07_vocab-pack"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/07_vocab-pack/img/scurry.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""icon_image"", ""expected_concept_word"": ""scurry"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-170.jpg"", ""decision_source"": ""audit/visual-assets/decisions-vocab-151-225.jsonl"", ""sha256"": ""524782307c769cee89d4eaed07f0459607d02c292fc4fb8d9931baf9b5f8a2f7"", ""bytes"": 48153, ""notes"": ""Contains baked-in text label 'scurry' under mouse."", ""reason_codes"": [""text_artifact""]}"
live:vocab:scuttle,scuttle,scuttle,vocab,live,07_vocab-pack,production_asset,public/assets/07_vocab-pack/img/scuttle.png,ART_REDO,"[""text_artifact""]","[""text_artifact""]",Contains baked-in text label 'scuttle' under crab.,,audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-171.jpg,,"{""asset_id"": ""live:vocab:scuttle"", ""key"": ""scuttle"", ""concept"": ""scuttle"", ""source_bank"": ""07_vocab-pack"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/07_vocab-pack/img/scuttle.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""icon_image"", ""expected_concept_word"": ""scuttle"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/07-vocab-pack-vocab-icon-generated-171.jpg"", ""decision_source"": ""audit/visual-assets/decisions-vocab-151-225.jsonl"", ""sha256"": ""a74f7a720529fdff4a7d2128e7b36c5650aad4714441809d2e904206542ee15c"", ""bytes"": 60849, ""notes"": ""Contains baked-in text label 'scuttle' under crab."", ""reason_codes"": [""text_artifact""]}"
