asset_id,key,concept,major_family,live_vs_raw_harvest,source_bank,source_role,path,final_disposition,final_reason_codes,reason_codes,notes,final_review_follow_up,reviewed_from,repair_evidence_sheet,source_provenance
raw:sheet:manus-b2-stockpile:tmp-manus-b2-stockpile-wave3-sheets-02-png,02,02,B2/raw settings,raw_harvest,tmp/manus-b2-stockpile,source_sheet,tmp/manus-b2-stockpile/wave3/sheets/02.png,PIPELINE_REBUILD,"[""wrong_background_mode"", ""bad_crop""]","[""wrong_background_mode"", ""bad_crop""]",Raw composite 3x3 sheet requiring individual slicing and alpha cutout before serving as vocab icon,,audit/visual-assets/sheets/pending_visual/tmp-manus-b2-stockpile-vocab-icon-wave3-001.jpg,audit/visual-assets/sheets/repaired/b2-extracted-cells/b2-extracted-cells-samples.jpg,"{""asset_id"": ""raw:sheet:manus-b2-stockpile:tmp-manus-b2-stockpile-wave3-sheets-02-png"", ""key"": ""02"", ""concept"": ""02"", ""source_bank"": ""tmp/manus-b2-stockpile"", ""source_role"": ""source_sheet"", ""source_path"": ""tmp/manus-b2-stockpile/wave3/sheets/02.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""raw_sheet"", ""expected_concept_word"": ""02"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/tmp-manus-b2-stockpile-vocab-icon-wave3-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-prea1-raw.jsonl"", ""sha256"": ""c7ec5236b36662c52d6567bbce0a481e77958ae09ae26d2ca116bb140a734e44"", ""bytes"": 3819403, ""notes"": ""Raw composite 3x3 sheet requiring individual slicing and alpha cutout before serving as vocab icon"", ""reason_codes"": [""wrong_background_mode"", ""bad_crop""]}"
raw:sheet:manus-b2-stockpile:tmp-manus-b2-stockpile-wave3-sheets-03-png,03,03,B2/raw settings,raw_harvest,tmp/manus-b2-stockpile,source_sheet,tmp/manus-b2-stockpile/wave3/sheets/03.png,PIPELINE_REBUILD,"[""wrong_background_mode"", ""bad_crop""]","[""wrong_background_mode"", ""bad_crop""]",Raw composite 3x3 sheet requiring individual slicing and alpha cutout before serving as vocab icon,,audit/visual-assets/sheets/pending_visual/tmp-manus-b2-stockpile-vocab-icon-wave3-001.jpg,audit/visual-assets/sheets/repaired/b2-extracted-cells/b2-extracted-cells-samples.jpg,"{""asset_id"": ""raw:sheet:manus-b2-stockpile:tmp-manus-b2-stockpile-wave3-sheets-03-png"", ""key"": ""03"", ""concept"": ""03"", ""source_bank"": ""tmp/manus-b2-stockpile"", ""source_role"": ""source_sheet"", ""source_path"": ""tmp/manus-b2-stockpile/wave3/sheets/03.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""raw_sheet"", ""expected_concept_word"": ""03"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/tmp-manus-b2-stockpile-vocab-icon-wave3-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-prea1-raw.jsonl"", ""sha256"": ""aa3baf02eeaca3673877a1910f31b8ee589664a745b31be133b054435489e0ac"", ""bytes"": 3756545, ""notes"": ""Raw composite 3x3 sheet requiring individual slicing and alpha cutout before serving as vocab icon"", ""reason_codes"": [""wrong_background_mode"", ""bad_crop""]}"
raw:sheet:manus-b2-stockpile:tmp-manus-b2-stockpile-wave3-sheets-04-png,04,04,B2/raw settings,raw_harvest,tmp/manus-b2-stockpile,source_sheet,tmp/manus-b2-stockpile/wave3/sheets/04.png,PIPELINE_REBUILD,"[""wrong_background_mode"", ""bad_crop""]","[""wrong_background_mode"", ""bad_crop""]",Raw composite 3x3 sheet requiring individual slicing and alpha cutout before serving as vocab icon,,audit/visual-assets/sheets/pending_visual/tmp-manus-b2-stockpile-vocab-icon-wave3-001.jpg,audit/visual-assets/sheets/repaired/b2-extracted-cells/b2-extracted-cells-samples.jpg,"{""asset_id"": ""raw:sheet:manus-b2-stockpile:tmp-manus-b2-stockpile-wave3-sheets-04-png"", ""key"": ""04"", ""concept"": ""04"", ""source_bank"": ""tmp/manus-b2-stockpile"", ""source_role"": ""source_sheet"", ""source_path"": ""tmp/manus-b2-stockpile/wave3/sheets/04.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""raw_sheet"", ""expected_concept_word"": ""04"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/tmp-manus-b2-stockpile-vocab-icon-wave3-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-prea1-raw.jsonl"", ""sha256"": ""7c8937085e2df3c35222f2053da42dffe338821defce11ff2e1285e37bf8a3dd"", ""bytes"": 3373522, ""notes"": ""Raw composite 3x3 sheet requiring individual slicing and alpha cutout before serving as vocab icon"", ""reason_codes"": [""wrong_background_mode"", ""bad_crop""]}"
raw:sheet:manus-b2-stockpile:tmp-manus-b2-stockpile-wave3-sheets-05-png,05,05,B2/raw settings,raw_harvest,tmp/manus-b2-stockpile,source_sheet,tmp/manus-b2-stockpile/wave3/sheets/05.png,PIPELINE_REBUILD,"[""wrong_background_mode"", ""bad_crop""]","[""wrong_background_mode"", ""bad_crop""]",Raw composite 3x3 sheet requiring individual slicing and alpha cutout before serving as vocab icon,,audit/visual-assets/sheets/pending_visual/tmp-manus-b2-stockpile-vocab-icon-wave3-001.jpg,audit/visual-assets/sheets/repaired/b2-extracted-cells/b2-extracted-cells-samples.jpg,"{""asset_id"": ""raw:sheet:manus-b2-stockpile:tmp-manus-b2-stockpile-wave3-sheets-05-png"", ""key"": ""05"", ""concept"": ""05"", ""source_bank"": ""tmp/manus-b2-stockpile"", ""source_role"": ""source_sheet"", ""source_path"": ""tmp/manus-b2-stockpile/wave3/sheets/05.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""raw_sheet"", ""expected_concept_word"": ""05"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/tmp-manus-b2-stockpile-vocab-icon-wave3-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-prea1-raw.jsonl"", ""sha256"": ""b57e5b8eba7a44d233ad19fd02acaa97b67a4d48b71fcb70142de80b0909005a"", ""bytes"": 3747353, ""notes"": ""Raw composite 3x3 sheet requiring individual slicing and alpha cutout before serving as vocab icon"", ""reason_codes"": [""wrong_background_mode"", ""bad_crop""]}"
raw:sheet:manus-b2-stockpile:tmp-manus-b2-stockpile-wave3-sheets-06-png,06,06,B2/raw settings,raw_harvest,tmp/manus-b2-stockpile,source_sheet,tmp/manus-b2-stockpile/wave3/sheets/06.png,PIPELINE_REBUILD,"[""wrong_background_mode"", ""bad_crop""]","[""wrong_background_mode"", ""bad_crop""]",Raw composite 3x3 sheet requiring individual slicing and alpha cutout before serving as vocab icon,,audit/visual-assets/sheets/pending_visual/tmp-manus-b2-stockpile-vocab-icon-wave3-001.jpg,audit/visual-assets/sheets/repaired/b2-extracted-cells/b2-extracted-cells-samples.jpg,"{""asset_id"": ""raw:sheet:manus-b2-stockpile:tmp-manus-b2-stockpile-wave3-sheets-06-png"", ""key"": ""06"", ""concept"": ""06"", ""source_bank"": ""tmp/manus-b2-stockpile"", ""source_role"": ""source_sheet"", ""source_path"": ""tmp/manus-b2-stockpile/wave3/sheets/06.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""raw_sheet"", ""expected_concept_word"": ""06"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/tmp-manus-b2-stockpile-vocab-icon-wave3-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-prea1-raw.jsonl"", ""sha256"": ""1c0154257561afff3b173aae0ea02c5b0360c219a4f2e8b67e1d1183c8702e6f"", ""bytes"": 3289677, ""notes"": ""Raw composite 3x3 sheet requiring individual slicing and alpha cutout before serving as vocab icon"", ""reason_codes"": [""wrong_background_mode"", ""bad_crop""]}"
raw:sheet:manus-b2-stockpile:tmp-manus-b2-stockpile-wave3-sheets-07-png,07,07,B2/raw settings,raw_harvest,tmp/manus-b2-stockpile,source_sheet,tmp/manus-b2-stockpile/wave3/sheets/07.png,PIPELINE_REBUILD,"[""wrong_background_mode"", ""bad_crop""]","[""wrong_background_mode"", ""bad_crop""]",Raw composite 3x3 sheet requiring individual slicing and alpha cutout before serving as vocab icon,,audit/visual-assets/sheets/pending_visual/tmp-manus-b2-stockpile-vocab-icon-wave3-001.jpg,audit/visual-assets/sheets/repaired/b2-extracted-cells/b2-extracted-cells-samples.jpg,"{""asset_id"": ""raw:sheet:manus-b2-stockpile:tmp-manus-b2-stockpile-wave3-sheets-07-png"", ""key"": ""07"", ""concept"": ""07"", ""source_bank"": ""tmp/manus-b2-stockpile"", ""source_role"": ""source_sheet"", ""source_path"": ""tmp/manus-b2-stockpile/wave3/sheets/07.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""raw_sheet"", ""expected_concept_word"": ""07"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/tmp-manus-b2-stockpile-vocab-icon-wave3-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-prea1-raw.jsonl"", ""sha256"": ""b318b281b47c54bea1fce5e191c54b540a18b2739b80dbca21f3182b4ddca089"", ""bytes"": 4263840, ""notes"": ""Raw composite 3x3 sheet requiring individual slicing and alpha cutout before serving as vocab icon"", ""reason_codes"": [""wrong_background_mode"", ""bad_crop""]}"
raw:sheet:manus-b2-stockpile:tmp-manus-b2-stockpile-wave3-sheets-08-png,08,08,B2/raw settings,raw_harvest,tmp/manus-b2-stockpile,source_sheet,tmp/manus-b2-stockpile/wave3/sheets/08.png,PIPELINE_REBUILD,"[""wrong_background_mode"", ""bad_crop""]","[""wrong_background_mode"", ""bad_crop""]",Raw composite 3x3 sheet requiring individual slicing and alpha cutout before serving as vocab icon,,audit/visual-assets/sheets/pending_visual/tmp-manus-b2-stockpile-vocab-icon-wave3-001.jpg,audit/visual-assets/sheets/repaired/b2-extracted-cells/b2-extracted-cells-samples.jpg,"{""asset_id"": ""raw:sheet:manus-b2-stockpile:tmp-manus-b2-stockpile-wave3-sheets-08-png"", ""key"": ""08"", ""concept"": ""08"", ""source_bank"": ""tmp/manus-b2-stockpile"", ""source_role"": ""source_sheet"", ""source_path"": ""tmp/manus-b2-stockpile/wave3/sheets/08.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""raw_sheet"", ""expected_concept_word"": ""08"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/tmp-manus-b2-stockpile-vocab-icon-wave3-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-prea1-raw.jsonl"", ""sha256"": ""0dc2df3f337f4feeef3822635f7e4f60e2fc7b4075cfbe006ef5c242d5984e42"", ""bytes"": 3910218, ""notes"": ""Raw composite 3x3 sheet requiring individual slicing and alpha cutout before serving as vocab icon"", ""reason_codes"": [""wrong_background_mode"", ""bad_crop""]}"
raw:sheet:manus-b2-stockpile:tmp-manus-b2-stockpile-wave3-sheets-09-png,09,09,B2/raw settings,raw_harvest,tmp/manus-b2-stockpile,source_sheet,tmp/manus-b2-stockpile/wave3/sheets/09.png,PIPELINE_REBUILD,"[""wrong_background_mode"", ""bad_crop""]","[""wrong_background_mode"", ""bad_crop""]",Raw composite 3x3 sheet requiring individual slicing and alpha cutout before serving as vocab icon,,audit/visual-assets/sheets/pending_visual/tmp-manus-b2-stockpile-vocab-icon-wave3-001.jpg,audit/visual-assets/sheets/repaired/b2-extracted-cells/b2-extracted-cells-samples.jpg,"{""asset_id"": ""raw:sheet:manus-b2-stockpile:tmp-manus-b2-stockpile-wave3-sheets-09-png"", ""key"": ""09"", ""concept"": ""09"", ""source_bank"": ""tmp/manus-b2-stockpile"", ""source_role"": ""source_sheet"", ""source_path"": ""tmp/manus-b2-stockpile/wave3/sheets/09.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""raw_sheet"", ""expected_concept_word"": ""09"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/tmp-manus-b2-stockpile-vocab-icon-wave3-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-prea1-raw.jsonl"", ""sha256"": ""fd79f223402cfdb2dad058744cf271fb17c9a13d77774ee7553820ceb1a8266f"", ""bytes"": 3559789, ""notes"": ""Raw composite 3x3 sheet requiring individual slicing and alpha cutout before serving as vocab icon"", ""reason_codes"": [""wrong_background_mode"", ""bad_crop""]}"
raw:sheet:manus-b2-stockpile:tmp-manus-b2-stockpile-wave3-sheets-10-png,10,10,B2/raw settings,raw_harvest,tmp/manus-b2-stockpile,source_sheet,tmp/manus-b2-stockpile/wave3/sheets/10.png,PIPELINE_REBUILD,"[""wrong_background_mode"", ""bad_crop""]","[""wrong_background_mode"", ""bad_crop""]",Raw composite 3x3 sheet requiring individual slicing and alpha cutout before serving as vocab icon,,audit/visual-assets/sheets/pending_visual/tmp-manus-b2-stockpile-vocab-icon-wave3-001.jpg,audit/visual-assets/sheets/repaired/b2-extracted-cells/b2-extracted-cells-samples.jpg,"{""asset_id"": ""raw:sheet:manus-b2-stockpile:tmp-manus-b2-stockpile-wave3-sheets-10-png"", ""key"": ""10"", ""concept"": ""10"", ""source_bank"": ""tmp/manus-b2-stockpile"", ""source_role"": ""source_sheet"", ""source_path"": ""tmp/manus-b2-stockpile/wave3/sheets/10.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""raw_sheet"", ""expected_concept_word"": ""10"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/tmp-manus-b2-stockpile-vocab-icon-wave3-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-prea1-raw.jsonl"", ""sha256"": ""ecd58668a54a0297e7c0cabee0aab86321ea78ee31c52ebe74a3bf63a2a1f637"", ""bytes"": 3833225, ""notes"": ""Raw composite 3x3 sheet requiring individual slicing and alpha cutout before serving as vocab icon"", ""reason_codes"": [""wrong_background_mode"", ""bad_crop""]}"
raw:sheet:manus-b2-stockpile:tmp-manus-b2-stockpile-wave3-sheets-11-png,11,11,B2/raw settings,raw_harvest,tmp/manus-b2-stockpile,source_sheet,tmp/manus-b2-stockpile/wave3/sheets/11.png,PIPELINE_REBUILD,"[""wrong_background_mode"", ""bad_crop""]","[""wrong_background_mode"", ""bad_crop""]",Raw composite 3x3 sheet requiring individual slicing and alpha cutout before serving as vocab icon,,audit/visual-assets/sheets/pending_visual/tmp-manus-b2-stockpile-vocab-icon-wave3-001.jpg,audit/visual-assets/sheets/repaired/b2-extracted-cells/b2-extracted-cells-samples.jpg,"{""asset_id"": ""raw:sheet:manus-b2-stockpile:tmp-manus-b2-stockpile-wave3-sheets-11-png"", ""key"": ""11"", ""concept"": ""11"", ""source_bank"": ""tmp/manus-b2-stockpile"", ""source_role"": ""source_sheet"", ""source_path"": ""tmp/manus-b2-stockpile/wave3/sheets/11.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""raw_sheet"", ""expected_concept_word"": ""11"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/tmp-manus-b2-stockpile-vocab-icon-wave3-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-prea1-raw.jsonl"", ""sha256"": ""ce15ba05198e7d24f51250d86f672b4cdf945bd110b8be80785ac809d8a364e4"", ""bytes"": 3411062, ""notes"": ""Raw composite 3x3 sheet requiring individual slicing and alpha cutout before serving as vocab icon"", ""reason_codes"": [""wrong_background_mode"", ""bad_crop""]}"
raw:sheet:manus-b2-stockpile:tmp-manus-b2-stockpile-wave3-sheets-12-png,12,12,B2/raw settings,raw_harvest,tmp/manus-b2-stockpile,source_sheet,tmp/manus-b2-stockpile/wave3/sheets/12.png,PIPELINE_REBUILD,"[""wrong_background_mode"", ""bad_crop""]","[""wrong_background_mode"", ""bad_crop""]",Raw composite 3x3 sheet requiring individual slicing and alpha cutout before serving as vocab icon,,audit/visual-assets/sheets/pending_visual/tmp-manus-b2-stockpile-vocab-icon-wave3-001.jpg,audit/visual-assets/sheets/repaired/b2-extracted-cells/b2-extracted-cells-samples.jpg,"{""asset_id"": ""raw:sheet:manus-b2-stockpile:tmp-manus-b2-stockpile-wave3-sheets-12-png"", ""key"": ""12"", ""concept"": ""12"", ""source_bank"": ""tmp/manus-b2-stockpile"", ""source_role"": ""source_sheet"", ""source_path"": ""tmp/manus-b2-stockpile/wave3/sheets/12.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""raw_sheet"", ""expected_concept_word"": ""12"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/tmp-manus-b2-stockpile-vocab-icon-wave3-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-prea1-raw.jsonl"", ""sha256"": ""39f53a20b088f5e39036f8f3aad66b7768288f32568eabb161af97661c6f43a9"", ""bytes"": 4869541, ""notes"": ""Raw composite 3x3 sheet requiring individual slicing and alpha cutout before serving as vocab icon"", ""reason_codes"": [""wrong_background_mode"", ""bad_crop""]}"
raw:sheet:manus-b2-stockpile:tmp-manus-b2-stockpile-wave4-sheets-02-png,02,02,B2/raw settings,raw_harvest,tmp/manus-b2-stockpile,source_sheet,tmp/manus-b2-stockpile/wave4/sheets/02.png,PIPELINE_REBUILD,"[""wrong_background_mode"", ""bad_crop""]","[""wrong_background_mode"", ""bad_crop""]",Raw composite 3x3 sheet requiring individual slicing and alpha cutout before serving as vocab icon,,audit/visual-assets/sheets/pending_visual/tmp-manus-b2-stockpile-vocab-icon-wave4-001.jpg,audit/visual-assets/sheets/repaired/b2-extracted-cells/b2-extracted-cells-samples.jpg,"{""asset_id"": ""raw:sheet:manus-b2-stockpile:tmp-manus-b2-stockpile-wave4-sheets-02-png"", ""key"": ""02"", ""concept"": ""02"", ""source_bank"": ""tmp/manus-b2-stockpile"", ""source_role"": ""source_sheet"", ""source_path"": ""tmp/manus-b2-stockpile/wave4/sheets/02.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""raw_sheet"", ""expected_concept_word"": ""02"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/tmp-manus-b2-stockpile-vocab-icon-wave4-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-prea1-raw.jsonl"", ""sha256"": ""7011b15794ef07ed037c6fcbb9d90a4758481b750ceaaa19e8edc2a24263ee0d"", ""bytes"": 2942912, ""notes"": ""Raw composite 3x3 sheet requiring individual slicing and alpha cutout before serving as vocab icon"", ""reason_codes"": [""wrong_background_mode"", ""bad_crop""]}"
raw:sheet:manus-b2-stockpile:tmp-manus-b2-stockpile-wave4-sheets-03-png,03,03,B2/raw settings,raw_harvest,tmp/manus-b2-stockpile,source_sheet,tmp/manus-b2-stockpile/wave4/sheets/03.png,PIPELINE_REBUILD,"[""wrong_background_mode"", ""bad_crop""]","[""wrong_background_mode"", ""bad_crop""]",Raw composite 3x3 sheet requiring individual slicing and alpha cutout before serving as vocab icon,,audit/visual-assets/sheets/pending_visual/tmp-manus-b2-stockpile-vocab-icon-wave4-001.jpg,audit/visual-assets/sheets/repaired/b2-extracted-cells/b2-extracted-cells-samples.jpg,"{""asset_id"": ""raw:sheet:manus-b2-stockpile:tmp-manus-b2-stockpile-wave4-sheets-03-png"", ""key"": ""03"", ""concept"": ""03"", ""source_bank"": ""tmp/manus-b2-stockpile"", ""source_role"": ""source_sheet"", ""source_path"": ""tmp/manus-b2-stockpile/wave4/sheets/03.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""raw_sheet"", ""expected_concept_word"": ""03"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/tmp-manus-b2-stockpile-vocab-icon-wave4-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-prea1-raw.jsonl"", ""sha256"": ""dab31923056fef025a86133fa328578488a682775c3dd04586ed1f90448495cc"", ""bytes"": 3699246, ""notes"": ""Raw composite 3x3 sheet requiring individual slicing and alpha cutout before serving as vocab icon"", ""reason_codes"": [""wrong_background_mode"", ""bad_crop""]}"
raw:sheet:manus-b2-stockpile:tmp-manus-b2-stockpile-wave4-sheets-04-png,04,04,B2/raw settings,raw_harvest,tmp/manus-b2-stockpile,source_sheet,tmp/manus-b2-stockpile/wave4/sheets/04.png,PIPELINE_REBUILD,"[""wrong_background_mode"", ""bad_crop"", ""text_artifact""]","[""wrong_background_mode"", ""bad_crop"", ""text_artifact""]",Raw composite 3x3 sheet containing rendered English text labels; cannot be served directly as vocab icon,,audit/visual-assets/sheets/pending_visual/tmp-manus-b2-stockpile-vocab-icon-wave4-001.jpg,audit/visual-assets/sheets/repaired/b2-extracted-cells/b2-extracted-cells-samples.jpg,"{""asset_id"": ""raw:sheet:manus-b2-stockpile:tmp-manus-b2-stockpile-wave4-sheets-04-png"", ""key"": ""04"", ""concept"": ""04"", ""source_bank"": ""tmp/manus-b2-stockpile"", ""source_role"": ""source_sheet"", ""source_path"": ""tmp/manus-b2-stockpile/wave4/sheets/04.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""raw_sheet"", ""expected_concept_word"": ""04"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/tmp-manus-b2-stockpile-vocab-icon-wave4-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-prea1-raw.jsonl"", ""sha256"": ""d8c64f694a6e7dcbff62196f6fd2542d26f03ad64eb71b69041bb0edfd513553"", ""bytes"": 3200268, ""notes"": ""Raw composite 3x3 sheet containing rendered English text labels; cannot be served directly as vocab icon"", ""reason_codes"": [""wrong_background_mode"", ""bad_crop"", ""text_artifact""]}"
raw:sheet:manus-b2-stockpile:tmp-manus-b2-stockpile-wave4-sheets-05-png,05,05,B2/raw settings,raw_harvest,tmp/manus-b2-stockpile,source_sheet,tmp/manus-b2-stockpile/wave4/sheets/05.png,PIPELINE_REBUILD,"[""wrong_background_mode"", ""bad_crop""]","[""wrong_background_mode"", ""bad_crop""]",Raw composite 3x3 sheet requiring individual slicing and alpha cutout before serving as vocab icon,,audit/visual-assets/sheets/pending_visual/tmp-manus-b2-stockpile-vocab-icon-wave4-001.jpg,audit/visual-assets/sheets/repaired/b2-extracted-cells/b2-extracted-cells-samples.jpg,"{""asset_id"": ""raw:sheet:manus-b2-stockpile:tmp-manus-b2-stockpile-wave4-sheets-05-png"", ""key"": ""05"", ""concept"": ""05"", ""source_bank"": ""tmp/manus-b2-stockpile"", ""source_role"": ""source_sheet"", ""source_path"": ""tmp/manus-b2-stockpile/wave4/sheets/05.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""raw_sheet"", ""expected_concept_word"": ""05"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/tmp-manus-b2-stockpile-vocab-icon-wave4-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-prea1-raw.jsonl"", ""sha256"": ""b48512d723c1f0afddb41653a22c49401acb199a4e49ebb8e228272da5c157f6"", ""bytes"": 4412831, ""notes"": ""Raw composite 3x3 sheet requiring individual slicing and alpha cutout before serving as vocab icon"", ""reason_codes"": [""wrong_background_mode"", ""bad_crop""]}"
raw:sheet:manus-b2-stockpile:tmp-manus-b2-stockpile-wave4-sheets-06-png,06,06,B2/raw settings,raw_harvest,tmp/manus-b2-stockpile,source_sheet,tmp/manus-b2-stockpile/wave4/sheets/06.png,PIPELINE_REBUILD,"[""wrong_background_mode"", ""bad_crop""]","[""wrong_background_mode"", ""bad_crop""]",Raw composite 3x3 sheet requiring individual slicing and alpha cutout before serving as vocab icon,,audit/visual-assets/sheets/pending_visual/tmp-manus-b2-stockpile-vocab-icon-wave4-001.jpg,audit/visual-assets/sheets/repaired/b2-extracted-cells/b2-extracted-cells-samples.jpg,"{""asset_id"": ""raw:sheet:manus-b2-stockpile:tmp-manus-b2-stockpile-wave4-sheets-06-png"", ""key"": ""06"", ""concept"": ""06"", ""source_bank"": ""tmp/manus-b2-stockpile"", ""source_role"": ""source_sheet"", ""source_path"": ""tmp/manus-b2-stockpile/wave4/sheets/06.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""raw_sheet"", ""expected_concept_word"": ""06"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/tmp-manus-b2-stockpile-vocab-icon-wave4-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-prea1-raw.jsonl"", ""sha256"": ""aa4e6f6008ca4d4b6dfb23820ab0529bee583dd74ace2f49dc35d143f14021ce"", ""bytes"": 4299790, ""notes"": ""Raw composite 3x3 sheet requiring individual slicing and alpha cutout before serving as vocab icon"", ""reason_codes"": [""wrong_background_mode"", ""bad_crop""]}"
raw:sheet:manus-b2-stockpile:tmp-manus-b2-stockpile-wave4-sheets-07-png,07,07,B2/raw settings,raw_harvest,tmp/manus-b2-stockpile,source_sheet,tmp/manus-b2-stockpile/wave4/sheets/07.png,PIPELINE_REBUILD,"[""wrong_background_mode"", ""bad_crop""]","[""wrong_background_mode"", ""bad_crop""]",Raw composite 3x3 sheet requiring individual slicing and alpha cutout before serving as vocab icon,,audit/visual-assets/sheets/pending_visual/tmp-manus-b2-stockpile-vocab-icon-wave4-001.jpg,audit/visual-assets/sheets/repaired/b2-extracted-cells/b2-extracted-cells-samples.jpg,"{""asset_id"": ""raw:sheet:manus-b2-stockpile:tmp-manus-b2-stockpile-wave4-sheets-07-png"", ""key"": ""07"", ""concept"": ""07"", ""source_bank"": ""tmp/manus-b2-stockpile"", ""source_role"": ""source_sheet"", ""source_path"": ""tmp/manus-b2-stockpile/wave4/sheets/07.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""raw_sheet"", ""expected_concept_word"": ""07"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/tmp-manus-b2-stockpile-vocab-icon-wave4-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-prea1-raw.jsonl"", ""sha256"": ""f7400ed5e1d45d009f25e82a0d98a09a087aa34831c13499dce3ef7b96f6b2f7"", ""bytes"": 3216115, ""notes"": ""Raw composite 3x3 sheet requiring individual slicing and alpha cutout before serving as vocab icon"", ""reason_codes"": [""wrong_background_mode"", ""bad_crop""]}"
raw:sheet:manus-b2-stockpile:tmp-manus-b2-stockpile-wave4-sheets-08-png,08,08,B2/raw settings,raw_harvest,tmp/manus-b2-stockpile,source_sheet,tmp/manus-b2-stockpile/wave4/sheets/08.png,PIPELINE_REBUILD,"[""wrong_background_mode"", ""bad_crop""]","[""wrong_background_mode"", ""bad_crop""]",Raw composite 3x3 sheet requiring individual slicing and alpha cutout before serving as vocab icon,,audit/visual-assets/sheets/pending_visual/tmp-manus-b2-stockpile-vocab-icon-wave4-001.jpg,audit/visual-assets/sheets/repaired/b2-extracted-cells/b2-extracted-cells-samples.jpg,"{""asset_id"": ""raw:sheet:manus-b2-stockpile:tmp-manus-b2-stockpile-wave4-sheets-08-png"", ""key"": ""08"", ""concept"": ""08"", ""source_bank"": ""tmp/manus-b2-stockpile"", ""source_role"": ""source_sheet"", ""source_path"": ""tmp/manus-b2-stockpile/wave4/sheets/08.png"", ""expected_asset_type"": ""vocab_icon"", ""expected_background_mode"": ""raw_sheet"", ""expected_concept_word"": ""08"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/tmp-manus-b2-stockpile-vocab-icon-wave4-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-prea1-raw.jsonl"", ""sha256"": ""1afc3885a4230a6f6b4d08f51d4b7cf7dd3f206d4d72f7f5318a8241b0dbf439"", ""bytes"": 4277785, ""notes"": ""Raw composite 3x3 sheet requiring individual slicing and alpha cutout before serving as vocab icon"", ""reason_codes"": [""wrong_background_mode"", ""bad_crop""]}"
