asset_id,key,concept,major_family,live_vs_raw_harvest,source_bank,source_role,path,final_disposition,final_reason_codes,reason_codes,notes,final_review_follow_up,reviewed_from,repair_evidence_sheet,source_provenance
live:prop:castle-window-tall,castle-window-tall,castle window tall,props,live,09_props,production_asset,public/assets/09_props/img/castle-window-tall.png,REVIEW,"[""low_resolution""]","[""low_resolution""]",Low resolution sprite with pixelated rendering or insufficient dimension (castle-window-tall).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-castle-005.jpg,,"{""asset_id"": ""live:prop:castle-window-tall"", ""key"": ""castle-window-tall"", ""concept"": ""castle window tall"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/castle-window-tall.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""castle window tall"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-castle-005.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""787881f774fb2516759d506332e5362a84c23dde150a88b43b89ea8e250d1ea4"", ""bytes"": 5400, ""notes"": ""Low resolution sprite with pixelated rendering or insufficient dimension (castle-window-tall)."", ""reason_codes"": [""low_resolution""]}"
live:prop:circus-balance-pole,circus-balance-pole,circus balance pole,props,live,09_props,production_asset,public/assets/09_props/img/circus-balance-pole.png,REVIEW,"[""low_resolution""]","[""low_resolution""]",Low resolution sprite with pixelated rendering or insufficient dimension (circus-balance-pole).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-circus-001.jpg,,"{""asset_id"": ""live:prop:circus-balance-pole"", ""key"": ""circus-balance-pole"", ""concept"": ""circus balance pole"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/circus-balance-pole.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""circus balance pole"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-circus-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""2d6146548df2ed91fb11cf913a8e1548d4d576115442db37854a74f42a6130f3"", ""bytes"": 15142, ""notes"": ""Low resolution sprite with pixelated rendering or insufficient dimension (circus-balance-pole)."", ""reason_codes"": [""low_resolution""]}"
live:prop:city-street-lamp,city-street-lamp,city street lamp,props,live,09_props,production_asset,public/assets/09_props/img/city-street-lamp.png,REVIEW,"[""low_resolution""]","[""low_resolution""]",Low resolution sprite with pixelated rendering or insufficient dimension (city-street-lamp).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-city-001.jpg,,"{""asset_id"": ""live:prop:city-street-lamp"", ""key"": ""city-street-lamp"", ""concept"": ""city street lamp"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/city-street-lamp.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""city street lamp"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-city-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""ac3ddb9bde9ad813c8fab079f92dbd959e405130b27bb8f6e8f6594227968948"", ""bytes"": 18892, ""notes"": ""Low resolution sprite with pixelated rendering or insufficient dimension (city-street-lamp)."", ""reason_codes"": [""low_resolution""]}"
live:prop:clk-screwdriver,clk-screwdriver,clk screwdriver,props,live,09_props,production_asset,public/assets/09_props/img/clk-screwdriver.png,REVIEW,"[""low_resolution""]","[""low_resolution""]",Low resolution sprite with pixelated rendering or insufficient dimension (clk-screwdriver).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-clockmaker-001.jpg,,"{""asset_id"": ""live:prop:clk-screwdriver"", ""key"": ""clk-screwdriver"", ""concept"": ""clk screwdriver"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/clk-screwdriver.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""clk screwdriver"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-clockmaker-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""b6b3ff7e1d2aa5d67d30d155554b0d4b37626cd15598e2fa72c159f856f992c1"", ""bytes"": 9098, ""notes"": ""Low resolution sprite with pixelated rendering or insufficient dimension (clk-screwdriver)."", ""reason_codes"": [""low_resolution""]}"
live:prop:face-brows-arched,face-brows-arched,face brows arched,props,live,09_props,production_asset,public/assets/09_props/img/face-brows-arched.png,REVIEW,"[""low_resolution""]","[""low_resolution""]",Low resolution sprite with pixelated rendering or insufficient dimension (face-brows-arched).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-dresspart-001.jpg,,"{""asset_id"": ""live:prop:face-brows-arched"", ""key"": ""face-brows-arched"", ""concept"": ""face brows arched"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/face-brows-arched.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""face brows arched"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-dresspart-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""92b3f0a4fd3b8c4aba01bcbbd311bbbf2b431b9a84b8edd05bd6fa3b67da20b5"", ""bytes"": 16975, ""notes"": ""Low resolution sprite with pixelated rendering or insufficient dimension (face-brows-arched)."", ""reason_codes"": [""low_resolution""]}"
live:prop:face-brows-black,face-brows-black,face brows black,props,live,09_props,production_asset,public/assets/09_props/img/face-brows-black.png,REVIEW,"[""low_resolution""]","[""low_resolution""]",Low resolution sprite with pixelated rendering or insufficient dimension (face-brows-black).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-dresspart-001.jpg,,"{""asset_id"": ""live:prop:face-brows-black"", ""key"": ""face-brows-black"", ""concept"": ""face brows black"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/face-brows-black.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""face brows black"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-dresspart-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""2576c172d6b741e353d799632255e3a73b558fd8f6be4b636f34f552e26c7a14"", ""bytes"": 12872, ""notes"": ""Low resolution sprite with pixelated rendering or insufficient dimension (face-brows-black)."", ""reason_codes"": [""low_resolution""]}"
live:prop:face-brows-blonde,face-brows-blonde,face brows blonde,props,live,09_props,production_asset,public/assets/09_props/img/face-brows-blonde.png,REVIEW,"[""low_resolution""]","[""low_resolution""]",Low resolution sprite with pixelated rendering or insufficient dimension (face-brows-blonde).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-dresspart-001.jpg,,"{""asset_id"": ""live:prop:face-brows-blonde"", ""key"": ""face-brows-blonde"", ""concept"": ""face brows blonde"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/face-brows-blonde.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""face brows blonde"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-dresspart-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""4d95bf0f24f49605ce8d7e981a010d018abc0ed5f85a1cc588479aec13941823"", ""bytes"": 17865, ""notes"": ""Low resolution sprite with pixelated rendering or insufficient dimension (face-brows-blonde)."", ""reason_codes"": [""low_resolution""]}"
live:prop:face-brows-dark,face-brows-dark,face brows dark,props,live,09_props,production_asset,public/assets/09_props/img/face-brows-dark.png,REVIEW,"[""low_resolution""]","[""low_resolution""]",Low resolution sprite with pixelated rendering or insufficient dimension (face-brows-dark).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-face-001.jpg,,"{""asset_id"": ""live:prop:face-brows-dark"", ""key"": ""face-brows-dark"", ""concept"": ""face brows dark"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/face-brows-dark.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""face brows dark"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-face-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""a64951ac16cf212f199a9ad6cddde94b19cbe5a5ab92916f0666996de496409e"", ""bytes"": 15807, ""notes"": ""Low resolution sprite with pixelated rendering or insufficient dimension (face-brows-dark)."", ""reason_codes"": [""low_resolution""]}"
live:prop:face-mouth-line,face-mouth-line,face mouth line,props,live,09_props,production_asset,public/assets/09_props/img/face-mouth-line.png,REVIEW,"[""low_resolution""]","[""low_resolution""]",Low resolution sprite with pixelated rendering or insufficient dimension (face-mouth-line).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-face-001.jpg,,"{""asset_id"": ""live:prop:face-mouth-line"", ""key"": ""face-mouth-line"", ""concept"": ""face mouth line"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/face-mouth-line.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""face mouth line"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-face-001.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""15048fc0871e64dfe9be30189c5ae2863cc46243bd917b549fa0492df1036b0d"", ""bytes"": 17859, ""notes"": ""Low resolution sprite with pixelated rendering or insufficient dimension (face-mouth-line)."", ""reason_codes"": [""low_resolution""]}"
live:prop:food-bagel,food-bagel,food bagel,props,live,09_props,production_asset,public/assets/09_props/img/food-bagel.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (food-bagel).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-cafe-002.jpg,,"{""asset_id"": ""live:prop:food-bagel"", ""key"": ""food-bagel"", ""concept"": ""food bagel"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/food-bagel.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""food bagel"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-cafe-002.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""006e1105fd587d65f00e4a8f465804402914b3128617d9cac61e99877b692cf2"", ""bytes"": 121413, ""notes"": ""Duplicate asset matching existing cutout prop across packs (food-bagel)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:food-biscotti,food-biscotti,food biscotti,props,live,09_props,production_asset,public/assets/09_props/img/food-biscotti.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (food-biscotti).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-cafe-002.jpg,,"{""asset_id"": ""live:prop:food-biscotti"", ""key"": ""food-biscotti"", ""concept"": ""food biscotti"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/food-biscotti.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""food biscotti"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-cafe-002.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""3977ef553b765e895c974d94b6f3382b7d9566dc1552cff7cd77577815159e3c"", ""bytes"": 139033, ""notes"": ""Duplicate asset matching existing cutout prop across packs (food-biscotti)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:food-butter-packet,food-butter-packet,food butter packet,props,live,09_props,production_asset,public/assets/09_props/img/food-butter-packet.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (food-butter-packet).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-cafe-002.jpg,,"{""asset_id"": ""live:prop:food-butter-packet"", ""key"": ""food-butter-packet"", ""concept"": ""food butter packet"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/food-butter-packet.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""food butter packet"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-cafe-002.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""3900e717caf8eeca65e281a88008d3ba79b349e406d909d10821ba95d1814a29"", ""bytes"": 115283, ""notes"": ""Duplicate asset matching existing cutout prop across packs (food-butter-packet)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:food-cafe-counter-block,food-cafe-counter-block,food cafe counter block,props,live,09_props,production_asset,public/assets/09_props/img/food-cafe-counter-block.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (food-cafe-counter-block).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-cafe-002.jpg,,"{""asset_id"": ""live:prop:food-cafe-counter-block"", ""key"": ""food-cafe-counter-block"", ""concept"": ""food cafe counter block"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/food-cafe-counter-block.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""food cafe counter block"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-cafe-002.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""4eb290968845f9d3c97cc518a317bc2219578cf385ce338f925a38d8c4ff3a61"", ""bytes"": 71653, ""notes"": ""Duplicate asset matching existing cutout prop across packs (food-cafe-counter-block)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:food-cake-slice,food-cake-slice,food cake slice,props,live,09_props,production_asset,public/assets/09_props/img/food-cake-slice.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (food-cake-slice).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-cafe-002.jpg,,"{""asset_id"": ""live:prop:food-cake-slice"", ""key"": ""food-cake-slice"", ""concept"": ""food cake slice"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/food-cake-slice.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""food cake slice"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-cafe-002.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""9e49203c37de6a8e3f4485befc44eea892ff393281588f861559fb4765629b3d"", ""bytes"": 97532, ""notes"": ""Duplicate asset matching existing cutout prop across packs (food-cake-slice)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:food-cake-stand,food-cake-stand,food cake stand,props,live,09_props,production_asset,public/assets/09_props/img/food-cake-stand.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (food-cake-stand).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-cafe-002.jpg,,"{""asset_id"": ""live:prop:food-cake-stand"", ""key"": ""food-cake-stand"", ""concept"": ""food cake stand"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/food-cake-stand.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""food cake stand"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-cafe-002.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""dca72c184c610d23a146da82bc93a035a77f9ab94baf9f4437a5593132057ad8"", ""bytes"": 88264, ""notes"": ""Duplicate asset matching existing cutout prop across packs (food-cake-stand)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:food-cookie-chip,food-cookie-chip,food cookie chip,props,live,09_props,production_asset,public/assets/09_props/img/food-cookie-chip.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (food-cookie-chip).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-cafe-002.jpg,,"{""asset_id"": ""live:prop:food-cookie-chip"", ""key"": ""food-cookie-chip"", ""concept"": ""food cookie chip"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/food-cookie-chip.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""food cookie chip"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-cafe-002.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""d8899c31b8d17d2db5e99e0d0164d57e8bf5e7fe714902a4edc7ecb2fca724b7"", ""bytes"": 120178, ""notes"": ""Duplicate asset matching existing cutout prop across packs (food-cookie-chip)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:food-croissant,food-croissant,food croissant,props,live,09_props,production_asset,public/assets/09_props/img/food-croissant.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (food-croissant).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-cafe-002.jpg,,"{""asset_id"": ""live:prop:food-croissant"", ""key"": ""food-croissant"", ""concept"": ""food croissant"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/food-croissant.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""food croissant"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-cafe-002.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""3b393b2428b40e7d24399a7558bf7f336349c9633044569dd289666ea50a5328"", ""bytes"": 87096, ""notes"": ""Duplicate asset matching existing cutout prop across packs (food-croissant)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:food-cupcake-frosted,food-cupcake-frosted,food cupcake frosted,props,live,09_props,production_asset,public/assets/09_props/img/food-cupcake-frosted.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (food-cupcake-frosted).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-cafe-002.jpg,,"{""asset_id"": ""live:prop:food-cupcake-frosted"", ""key"": ""food-cupcake-frosted"", ""concept"": ""food cupcake frosted"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/food-cupcake-frosted.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""food cupcake frosted"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-cafe-002.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""db24afe107db8c699beb853d56e638ba17605129189a689eb17ecf8ade0442cb"", ""bytes"": 86568, ""notes"": ""Duplicate asset matching existing cutout prop across packs (food-cupcake-frosted)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:food-danish,food-danish,food danish,props,live,09_props,production_asset,public/assets/09_props/img/food-danish.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (food-danish).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-cafe-002.jpg,,"{""asset_id"": ""live:prop:food-danish"", ""key"": ""food-danish"", ""concept"": ""food danish"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/food-danish.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""food danish"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-cafe-002.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""169feee81a360f88b6c9a231d3155613a3fa03fc46c57cff8fac65c98ab03007"", ""bytes"": 126831, ""notes"": ""Duplicate asset matching existing cutout prop across packs (food-danish)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:food-donut,food-donut,food donut,props,live,09_props,production_asset,public/assets/09_props/img/food-donut.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (food-donut).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-cafe-002.jpg,,"{""asset_id"": ""live:prop:food-donut"", ""key"": ""food-donut"", ""concept"": ""food donut"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/food-donut.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""food donut"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-cafe-002.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""1eecb5fe590b03e7553bb3778b9372ef18b66349015abf98297a0664008bcda5"", ""bytes"": 129243, ""notes"": ""Duplicate asset matching existing cutout prop across packs (food-donut)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:food-eclair,food-eclair,food eclair,props,live,09_props,production_asset,public/assets/09_props/img/food-eclair.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (food-eclair).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-cafe-002.jpg,,"{""asset_id"": ""live:prop:food-eclair"", ""key"": ""food-eclair"", ""concept"": ""food eclair"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/food-eclair.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""food eclair"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-cafe-002.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""f5b4fd4f0150914093d97481e783178eed170bc51776beb5a0da738f121ff1ab"", ""bytes"": 95635, ""notes"": ""Duplicate asset matching existing cutout prop across packs (food-eclair)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:food-jam-jar,food-jam-jar,food jam jar,props,live,09_props,production_asset,public/assets/09_props/img/food-jam-jar.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (food-jam-jar).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-cafe-002.jpg,,"{""asset_id"": ""live:prop:food-jam-jar"", ""key"": ""food-jam-jar"", ""concept"": ""food jam jar"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/food-jam-jar.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""food jam jar"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-cafe-002.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""ea54b79c36e078ce942a8ef4d9b728d2b1f4d39f7b5d39328cedde79159b2d16"", ""bytes"": 84786, ""notes"": ""Duplicate asset matching existing cutout prop across packs (food-jam-jar)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:food-latte,food-latte,food latte,props,live,09_props,production_asset,public/assets/09_props/img/food-latte.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (food-latte).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-cafe-002.jpg,,"{""asset_id"": ""live:prop:food-latte"", ""key"": ""food-latte"", ""concept"": ""food latte"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/food-latte.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""food latte"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-cafe-002.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""320801cea2da94ebb9d5d3dce92bf9c72f7ae8cae976b7428ffe54dcab5607e9"", ""bytes"": 124949, ""notes"": ""Duplicate asset matching existing cutout prop across packs (food-latte)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:food-loaf-bread,food-loaf-bread,food loaf bread,props,live,09_props,production_asset,public/assets/09_props/img/food-loaf-bread.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (food-loaf-bread).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-cafe-002.jpg,,"{""asset_id"": ""live:prop:food-loaf-bread"", ""key"": ""food-loaf-bread"", ""concept"": ""food loaf bread"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/food-loaf-bread.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""food loaf bread"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-cafe-002.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""1684a423f79e6421a91f65bd4cf737893cd17e1c2a9358f1797cd82dc6c3edf7"", ""bytes"": 108972, ""notes"": ""Duplicate asset matching existing cutout prop across packs (food-loaf-bread)."", ""reason_codes"": [""exact_duplicate""]}"
live:prop:food-milk-pitcher,food-milk-pitcher,food milk pitcher,props,live,09_props,production_asset,public/assets/09_props/img/food-milk-pitcher.png,REVIEW,"[""exact_duplicate""]","[""exact_duplicate""]",Duplicate asset matching existing cutout prop across packs (food-milk-pitcher).,,audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-cafe-003.jpg,,"{""asset_id"": ""live:prop:food-milk-pitcher"", ""key"": ""food-milk-pitcher"", ""concept"": ""food milk pitcher"", ""source_bank"": ""09_props"", ""source_role"": ""production_asset"", ""source_path"": ""public/assets/09_props/img/food-milk-pitcher.png"", ""expected_asset_type"": ""prop_cutout"", ""expected_background_mode"": ""alpha_cutout"", ""expected_concept_word"": ""food milk pitcher"", ""reviewed_from"": ""audit/visual-assets/sheets/pending_visual/09-props-prop-cutout-cafe-003.jpg"", ""decision_source"": ""audit/visual-assets/decisions-props-remaining.jsonl"", ""sha256"": ""74007b42061f5387cfcabdc83f514207c16478258a2ffc25829a26b1c1e782d6"", ""bytes"": 103059, ""notes"": ""Duplicate asset matching existing cutout prop across packs (food-milk-pitcher)."", ""reason_codes"": [""exact_duplicate""]}"
