lesson_id,source,topic,title,level,duration,word,normalized_key,index_key,match_kind,on_board,tier,success,failure_reason,art_src
gen-041,generate-lesson,Train Museum,A Day at the Train Museum,A2,30,whistle,whistle,whistle,exact,true,prop,true,,assets/09_props/img/sports-whistle.png
gen-041,generate-lesson,Train Museum,A Day at the Train Museum,A2,30,ticket,ticket,ticket,exact,true,pack,true,,assets/07_vocab-pack/img/ticket.png
gen-042,generate-lesson,Soccer Practice,Soccer Practice Skills,B1,60,goalpost,goalpost,goalpost,exact,true,pack,true,,assets/07_vocab-pack/img/goalpost.png
gen-042,generate-lesson,Soccer Practice,Soccer Practice Skills,B1,60,teammate,teammate,teammate,exact,true,pack,true,,assets/07_vocab-pack/img/teammate.png
gen-042,generate-lesson,Soccer Practice,Soccer Practice Skills,B1,60,coach,coach,coach,exact,true,prop,true,,assets/09_props/img/job-coach.png
gen-042,generate-lesson,Soccer Practice,Soccer Practice Skills,B1,60,cleats,cleats,cleat,plural,true,prop,true,,assets/09_props/img/soccer-cleat.png
gen-042,generate-lesson,Soccer Practice,Soccer Practice Skills,B1,60,strategy,strategy,strategy,exact,true,pack,true,,assets/07_vocab-pack/img/strategy.png
gen-042,generate-lesson,Soccer Practice,Soccer Practice Skills,B1,60,practice,practice,practice,exact,true,pack,true,,assets/07_vocab-pack/img/practice.png
gen-042,generate-lesson,Soccer Practice,Soccer Practice Skills,B1,60,dribble,dribble,dribble,exact,false,pack,true,,assets/07_vocab-pack/img/dribble.png
gen-042,generate-lesson,Soccer Practice,Soccer Practice Skills,B1,60,referee,referee,referee,exact,false,pack,true,,assets/07_vocab-pack/img/referee.png
gen-042,generate-lesson,Soccer Practice,Soccer Practice Skills,B1,60,stadium,stadium,stadium,exact,false,prop,true,,assets/09_props/img/city-stadium.png
gen-042,generate-lesson,Soccer Practice,Soccer Practice Skills,B1,60,penalty,penalty,penalty,exact,false,pack,true,,assets/07_vocab-pack/img/penalty.png
gen-042,generate-lesson,Soccer Practice,Soccer Practice Skills,B1,60,warm-up,warm-up,,,false,none,false,no exact key,
gen-042,generate-lesson,Soccer Practice,Soccer Practice Skills,B1,60,midfielder,midfielder,,,false,none,false,no exact key,
gen-043,generate-lesson,Basketball Game,Basketball Game,A1,30,basketball,basketball,basketball,exact,true,prop,true,,assets/09_props/img/sport-basketball.png
gen-043,generate-lesson,Basketball Game,Basketball Game,A1,30,court,court,court,exact,true,pack,true,,assets/07_vocab-pack/img/court.png
gen-043,generate-lesson,Basketball Game,Basketball Game,A1,30,net,net,net,exact,true,prop,true,,assets/09_props/img/sport-tennis-net.png
gen-043,generate-lesson,Basketball Game,Basketball Game,A1,30,team,team,team,exact,true,pack,true,,assets/07_vocab-pack/img/team.png
gen-043,generate-lesson,Basketball Game,Basketball Game,A1,30,coach,coach,coach,exact,true,prop,true,,assets/09_props/img/job-coach.png
gen-043,generate-lesson,Basketball Game,Basketball Game,A1,30,score,score,score,exact,false,pack,true,,assets/07_vocab-pack/img/score.png
gen-043,generate-lesson,Basketball Game,Basketball Game,A1,30,dribble,dribble,dribble,exact,true,pack,true,,assets/07_vocab-pack/img/dribble.png
gen-044,generate-lesson,Pizza Kitchen,Pizza Kitchen,A2,60,dough,dough,dough,exact,true,pack,true,,assets/07_vocab-pack/img/dough.png
gen-044,generate-lesson,Pizza Kitchen,Pizza Kitchen,A2,60,sauce,sauce,sauce,exact,true,pack,true,,assets/07_vocab-pack/img/sauce.png
gen-044,generate-lesson,Pizza Kitchen,Pizza Kitchen,A2,60,cheese,cheese,cheese,exact,true,pack,true,,assets/07_vocab-pack/img/cheese.png
gen-044,generate-lesson,Pizza Kitchen,Pizza Kitchen,A2,60,oven,oven,oven,exact,true,pack,true,,assets/07_vocab-pack/img/oven.png
gen-044,generate-lesson,Pizza Kitchen,Pizza Kitchen,A2,60,topping,topping,,,false,none,false,no exact key,
gen-044,generate-lesson,Pizza Kitchen,Pizza Kitchen,A2,60,slice,slice,slice,exact,true,prop,true,,assets/09_props/img/drink-lemon-slice.png
gen-044,generate-lesson,Pizza Kitchen,Pizza Kitchen,A2,60,apron,apron,apron,exact,false,prop,true,,assets/09_props/img/bake-apron.png
gen-044,generate-lesson,Pizza Kitchen,Pizza Kitchen,A2,60,roller,roller,roller,exact,false,prop,true,,assets/09_props/img/gym-foam-roller.png
gen-044,generate-lesson,Pizza Kitchen,Pizza Kitchen,A2,60,kitchen,kitchen,kitchen,exact,true,pack,true,,assets/07_vocab-pack/img/kitchen.png
gen-044,generate-lesson,Pizza Kitchen,Pizza Kitchen,A2,60,plate,plate,plate,exact,false,prop,true,,assets/09_props/img/cafe-plate.png
gen-044,generate-lesson,Pizza Kitchen,Pizza Kitchen,A2,60,recipe,recipe,recipe,exact,false,pack,true,,assets/07_vocab-pack/img/recipe.png
gen-044,generate-lesson,Pizza Kitchen,Pizza Kitchen,A2,60,heat,heat,heat,exact,false,pack,true,,assets/07_vocab-pack/img/heat.png
gen-045,generate-lesson,Rainforest Trek,Rainforest Trek,B1,30,machete,machete,,,true,none,false,no exact key,
gen-045,generate-lesson,Rainforest Trek,Rainforest Trek,B1,30,canopy,canopy,canopy,exact,true,pack,true,,assets/07_vocab-pack/img/canopy.png
gen-045,generate-lesson,Rainforest Trek,Rainforest Trek,B1,30,compass,compass,compass,exact,true,prop,true,,assets/09_props/img/sch-compass.png
gen-045,generate-lesson,Rainforest Trek,Rainforest Trek,B1,30,humid,humid,humid,exact,true,pack,true,,assets/07_vocab-pack/img/humid.png
gen-045,generate-lesson,Rainforest Trek,Rainforest Trek,B1,30,habitat,habitat,habitat,exact,true,pack,true,,assets/07_vocab-pack/img/habitat.png
gen-045,generate-lesson,Rainforest Trek,Rainforest Trek,B1,30,expedition,expedition,,,true,none,false,no exact key,
gen-045,generate-lesson,Rainforest Trek,Rainforest Trek,B1,30,terrain,terrain,,,false,none,false,no exact key,
gen-046,generate-lesson,Snow Day,A Snowy Day Adventure,A1,60,snow,snow,snow,exact,true,prop,true,,assets/09_props/img/weather-snow.png
gen-046,generate-lesson,Snow Day,A Snowy Day Adventure,A1,60,coat,coat,coat,exact,true,prop,true,,assets/09_props/img/clothes-coat.png
gen-046,generate-lesson,Snow Day,A Snowy Day Adventure,A1,60,boots,boots,boots,exact,false,prop,true,,assets/09_props/img/winter-boots.png
gen-046,generate-lesson,Snow Day,A Snowy Day Adventure,A1,60,sled,sled,sled,exact,true,prop,true,,assets/09_props/img/winter-sled.png
gen-046,generate-lesson,Snow Day,A Snowy Day Adventure,A1,60,snowman,snowman,snowman,exact,true,prop,true,,assets/09_props/img/weather-snowman.png
gen-046,generate-lesson,Snow Day,A Snowy Day Adventure,A1,60,hat,hat,hat,exact,false,prop,true,,assets/09_props/img/wizard-hat.png
gen-046,generate-lesson,Snow Day,A Snowy Day Adventure,A1,60,mittens,mittens,mittens,exact,false,prop,true,,assets/09_props/img/winter-mittens.png
gen-046,generate-lesson,Snow Day,A Snowy Day Adventure,A1,60,scarf,scarf,scarf,exact,false,prop,true,,assets/09_props/img/scarf.png
gen-046,generate-lesson,Snow Day,A Snowy Day Adventure,A1,60,ice,ice,ice,exact,false,pack,true,,assets/07_vocab-pack/img/ice.png
gen-046,generate-lesson,Snow Day,A Snowy Day Adventure,A1,60,winter,winter,winter,exact,true,pack,true,,assets/07_vocab-pack/img/winter.png
gen-046,generate-lesson,Snow Day,A Snowy Day Adventure,A1,60,play,play,play,exact,false,pack,true,,assets/07_vocab-pack/img/play.png
gen-046,generate-lesson,Snow Day,A Snowy Day Adventure,A1,60,cold,cold,cold,exact,true,pack,true,,assets/07_vocab-pack/img/cold.png
gen-047,generate-lesson,Birthday Cake Bakery,Birthday Cake Bakery,A2,30,oven,oven,oven,exact,true,pack,true,,assets/07_vocab-pack/img/oven.png
gen-047,generate-lesson,Birthday Cake Bakery,Birthday Cake Bakery,A2,30,flour,flour,flour,exact,true,pack,true,,assets/07_vocab-pack/img/flour.png
gen-047,generate-lesson,Birthday Cake Bakery,Birthday Cake Bakery,A2,30,icing,icing,icing,exact,true,pack,true,,assets/07_vocab-pack/img/icing.png
gen-047,generate-lesson,Birthday Cake Bakery,Birthday Cake Bakery,A2,30,recipe,recipe,recipe,exact,true,pack,true,,assets/07_vocab-pack/img/recipe.png
gen-047,generate-lesson,Birthday Cake Bakery,Birthday Cake Bakery,A2,30,apron,apron,apron,exact,true,prop,true,,assets/09_props/img/bake-apron.png
gen-047,generate-lesson,Birthday Cake Bakery,Birthday Cake Bakery,A2,30,batter,batter,,,true,none,false,no exact key,
gen-047,generate-lesson,Birthday Cake Bakery,Birthday Cake Bakery,A2,30,whisk,whisk,whisk,exact,false,prop,true,,assets/09_props/img/bake-whisk.png
gen-048,generate-lesson,Police Station,A Day at the Police Station,B1,60,officer,officer,officer,exact,true,pack,true,,assets/07_vocab-pack/img/officer.png
gen-048,generate-lesson,Police Station,A Day at the Police Station,B1,60,uniform,uniform,uniform,exact,true,pack,true,,assets/07_vocab-pack/img/uniform.png
gen-048,generate-lesson,Police Station,A Day at the Police Station,B1,60,patrol,patrol,patrol,exact,false,none,false,silent blank slot,
gen-048,generate-lesson,Police Station,A Day at the Police Station,B1,60,station,station,station,exact,true,prop,true,,assets/09_props/img/city-police-station.png
gen-048,generate-lesson,Police Station,A Day at the Police Station,B1,60,badge,badge,badge,exact,true,prop,true,,assets/09_props/img/job-police-badge.png
gen-048,generate-lesson,Police Station,A Day at the Police Station,B1,60,evidence,evidence,,,false,none,false,no exact key,
gen-048,generate-lesson,Police Station,A Day at the Police Station,B1,60,arrest,arrest,arrest,exact,true,pack,true,,assets/07_vocab-pack/img/arrest.png
gen-048,generate-lesson,Police Station,A Day at the Police Station,B1,60,investigate,investigate,investigate,exact,false,pack,true,,assets/07_vocab-pack/img/investigate.png
gen-048,generate-lesson,Police Station,A Day at the Police Station,B1,60,witness,witness,witness,exact,false,pack,true,,assets/07_vocab-pack/img/witness.png
gen-048,generate-lesson,Police Station,A Day at the Police Station,B1,60,report,report,report,exact,false,pack,true,,assets/07_vocab-pack/img/report.png
gen-048,generate-lesson,Police Station,A Day at the Police Station,B1,60,siren,siren,siren,exact,false,prop,true,,assets/09_props/img/fire-engine-siren.png
gen-048,generate-lesson,Police Station,A Day at the Police Station,B1,60,law,law,,,false,none,false,no exact key,
gen-048,generate-lesson,Police Station,A Day at the Police Station,B1,60,patrol car,patrol-car,patrol-car,exact,true,pack,true,,assets/07_vocab-pack/img/patrol-car.png
gen-049,generate-lesson,Post Office,A Day at the Post Office,A1,30,letter,letter,letter,exact,true,pack,true,,assets/07_vocab-pack/img/letter.png
gen-049,generate-lesson,Post Office,A Day at the Post Office,A1,30,stamp,stamp,stamp,exact,true,prop,true,,assets/09_props/img/office-rubber-stamp.png
gen-049,generate-lesson,Post Office,A Day at the Post Office,A1,30,package,package,package,exact,true,pack,true,,assets/07_vocab-pack/img/package.png
gen-049,generate-lesson,Post Office,A Day at the Post Office,A1,30,mail,mail,mail,exact,true,pack,true,,assets/07_vocab-pack/img/mail.png
gen-049,generate-lesson,Post Office,A Day at the Post Office,A1,30,postman,postman,postman,exact,true,pack,true,,assets/07_vocab-pack/img/postman.png
gen-049,generate-lesson,Post Office,A Day at the Post Office,A1,30,address,address,address,exact,true,pack,true,,assets/07_vocab-pack/img/address.png
gen-049,generate-lesson,Post Office,A Day at the Post Office,A1,30,scale,scale,scale,exact,false,pack,true,,assets/07_vocab-pack/img/scale.png
gen-050,generate-lesson,Market Vegetables,Market Vegetables,A2,60,carrot,carrot,carrot,exact,true,prop,true,,assets/09_props/img/food-carrot.png
gen-050,generate-lesson,Market Vegetables,Market Vegetables,A2,60,potato,potato,potato,exact,true,prop,true,,assets/09_props/img/food-potato.png
gen-050,generate-lesson,Market Vegetables,Market Vegetables,A2,60,tomato,tomato,tomato,exact,true,prop,true,,assets/09_props/img/food-tomato.png
gen-050,generate-lesson,Market Vegetables,Market Vegetables,A2,60,onion,onion,onion,exact,true,prop,true,,assets/09_props/img/food-onion.png
gen-050,generate-lesson,Market Vegetables,Market Vegetables,A2,60,lettuce,lettuce,lettuce,exact,true,prop,true,,assets/09_props/img/food-lettuce.png
gen-050,generate-lesson,Market Vegetables,Market Vegetables,A2,60,pepper,pepper,pepper,exact,true,prop,true,,assets/09_props/img/food-bell-pepper.png
fix-001,fixture:abstract-words-lesson.json,Our Spacious New Apartment,Our Spacious New Apartment,,,spacious,spacious,spacious,exact,true,pack,true,,assets/07_vocab-pack/img/spacious.png
fix-001,fixture:abstract-words-lesson.json,Our Spacious New Apartment,Our Spacious New Apartment,,,cramped,cramped,cramped,exact,true,pack,true,,assets/07_vocab-pack/img/cramped.png
fix-001,fixture:abstract-words-lesson.json,Our Spacious New Apartment,Our Spacious New Apartment,,,tidy,tidy,tidy,exact,true,pack,true,,assets/07_vocab-pack/img/tidy.png
fix-001,fixture:abstract-words-lesson.json,Our Spacious New Apartment,Our Spacious New Apartment,,,cosy,cosy,cosy,exact,true,pack,true,,assets/07_vocab-pack/img/cosy.png
fix-001,fixture:abstract-words-lesson.json,Our Spacious New Apartment,Our Spacious New Apartment,,,cluttered,cluttered,cluttered,exact,true,pack,true,,assets/07_vocab-pack/img/cluttered.png
fix-002,fixture:aquarium-lesson.json,Aquarium Visit,Aquarium Visit,,,fish,fish,fish,exact,true,pack,true,,assets/07_vocab-pack/img/fish.png
fix-002,fixture:aquarium-lesson.json,Aquarium Visit,Aquarium Visit,,,tank,tank,tank,exact,true,prop,true,,assets/09_props/img/aquarium-tank.png
fix-002,fixture:aquarium-lesson.json,Aquarium Visit,Aquarium Visit,,,bubble,bubble,bubble,exact,true,pack,true,,assets/07_vocab-pack/img/bubble.png
fix-002,fixture:aquarium-lesson.json,Aquarium Visit,Aquarium Visit,,,coral,coral,coral,exact,true,prop,true,,assets/09_props/img/aquarium-coral.png
fix-002,fixture:aquarium-lesson.json,Aquarium Visit,Aquarium Visit,,,seaweed,seaweed,seaweed,exact,true,prop,true,,assets/09_props/img/sub-green-seaweed.png
fix-002,fixture:aquarium-lesson.json,Aquarium Visit,Aquarium Visit,,,water,water,water,exact,true,pack,true,,assets/07_vocab-pack/img/water.png
fix-003,fixture:bad-theme-lesson.json,Lunch in the School Cafeteria,Lunch in the School Cafeteria,,,tray,tray,tray,exact,true,prop,true,,assets/09_props/img/activity-tray.png
fix-003,fixture:bad-theme-lesson.json,Lunch in the School Cafeteria,Lunch in the School Cafeteria,,,queue,queue,queue,exact,true,pack,true,,assets/07_vocab-pack/img/queue.png
fix-003,fixture:bad-theme-lesson.json,Lunch in the School Cafeteria,Lunch in the School Cafeteria,,,napkin,napkin,napkin,exact,true,prop,true,,assets/09_props/img/cafe-napkin.png
fix-003,fixture:bad-theme-lesson.json,Lunch in the School Cafeteria,Lunch in the School Cafeteria,,,delicious,delicious,delicious,exact,true,pack,true,,assets/07_vocab-pack/img/delicious.png
fix-004,fixture:basketball-bare-lesson.json,Playing Basketball with Friends,Playing Basketball with Friends,,,ball,ball,ball,exact,false,none,false,silent blank slot,
fix-004,fixture:basketball-bare-lesson.json,Playing Basketball with Friends,Playing Basketball with Friends,,,team,team,team,exact,true,pack,true,,assets/07_vocab-pack/img/team.png
fix-004,fixture:basketball-bare-lesson.json,Playing Basketball with Friends,Playing Basketball with Friends,,,score,score,score,exact,true,pack,true,,assets/07_vocab-pack/img/score.png
fix-004,fixture:basketball-bare-lesson.json,Playing Basketball with Friends,Playing Basketball with Friends,,,court,court,court,exact,true,pack,true,,assets/07_vocab-pack/img/court.png
fix-005,fixture:bathroom-routines-lesson.json,Bathroom Routines,Bathroom Routines,,,shower,shower,shower,exact,true,pack,true,,assets/07_vocab-pack/img/shower.png
fix-005,fixture:bathroom-routines-lesson.json,Bathroom Routines,Bathroom Routines,,,soap,soap,soap,exact,true,prop,true,,assets/09_props/img/bathroom-soap.png
fix-005,fixture:bathroom-routines-lesson.json,Bathroom Routines,Bathroom Routines,,,toothbrush,toothbrush,toothbrush,exact,true,pack,true,,assets/07_vocab-pack/img/toothbrush.png
fix-005,fixture:bathroom-routines-lesson.json,Bathroom Routines,Bathroom Routines,,,towel,towel,towel,exact,false,none,false,silent blank slot,
fix-005,fixture:bathroom-routines-lesson.json,Bathroom Routines,Bathroom Routines,,,mirror,mirror,mirror,exact,true,prop,true,,assets/09_props/img/bathroom-mirror.png
fix-005,fixture:bathroom-routines-lesson.json,Bathroom Routines,Bathroom Routines,,,toilet,toilet,toilet,exact,true,prop,true,,assets/09_props/img/bathroom-toilet.png
fix-005,fixture:bathroom-routines-lesson.json,Bathroom Routines,Bathroom Routines,,,bath towel roll,bath-towel-roll,bath-towel-roll,exact,true,pack,true,,assets/07_vocab-pack/img/bath-towel-roll.png
fix-006,fixture:cafe-lesson.json,Cafe Order,Cafe Order,,,coffee,coffee,coffee,exact,true,pack,true,,assets/07_vocab-pack/img/coffee.png
fix-006,fixture:cafe-lesson.json,Cafe Order,Cafe Order,,,croissant,croissant,croissant,exact,true,prop,true,,assets/09_props/img/cafe-croissant.png
fix-006,fixture:cafe-lesson.json,Cafe Order,Cafe Order,,,muffin,muffin,muffin,exact,false,none,false,silent blank slot,
fix-006,fixture:cafe-lesson.json,Cafe Order,Cafe Order,,,menu,menu,menu,exact,true,prop,true,,assets/09_props/img/cafe-menu.png
fix-006,fixture:cafe-lesson.json,Cafe Order,Cafe Order,,,latte,latte,latte,exact,true,prop,true,,assets/09_props/img/cafe-latte.png
fix-006,fixture:cafe-lesson.json,Cafe Order,Cafe Order,,,cafe,cafe,cafe,exact,true,pack,true,,assets/07_vocab-pack/img/cafe.png
fix-006,fixture:cafe-lesson.json,Cafe Order,Cafe Order,,,muffin cafe,muffin-cafe,muffin-cafe,exact,true,pack,true,,assets/07_vocab-pack/img/muffin-cafe.png
fix-007,fixture:campsite-lesson.json,Campsite Fun,Campsite Fun,,,tent,tent,tent,exact,false,none,false,silent blank slot,
fix-007,fixture:campsite-lesson.json,Campsite Fun,Campsite Fun,,,campfire,campfire,campfire,exact,true,prop,true,,assets/09_props/img/mix-campfire.png
fix-007,fixture:campsite-lesson.json,Campsite Fun,Campsite Fun,,,backpack,backpack,backpack,exact,false,none,false,silent blank slot,
fix-007,fixture:campsite-lesson.json,Campsite Fun,Campsite Fun,,,map,map,map,exact,true,prop,true,,assets/09_props/img/cas-map.png
fix-007,fixture:campsite-lesson.json,Campsite Fun,Campsite Fun,,,flashlight,flashlight,flashlight,exact,true,prop,true,,assets/09_props/img/camp-flashlight.png
fix-007,fixture:campsite-lesson.json,Campsite Fun,Campsite Fun,,,camp,camp,camp,exact,false,none,false,silent blank slot,
fix-008,fixture:castle-lesson.json,Building Our Royal Castle,Building Our Royal Castle,,,castle,castle,castle,exact,false,none,false,silent blank slot,
fix-008,fixture:castle-lesson.json,Building Our Royal Castle,Building Our Royal Castle,,,knight,knight,knight,exact,true,pack,true,,assets/07_vocab-pack/img/knight.png
fix-008,fixture:castle-lesson.json,Building Our Royal Castle,Building Our Royal Castle,,,dragon,dragon,dragon,exact,true,pack,true,,assets/07_vocab-pack/img/dragon.png
fix-008,fixture:castle-lesson.json,Building Our Royal Castle,Building Our Royal Castle,,,door,door,door,exact,true,prop,true,,assets/09_props/img/castle-door.png
fix-008,fixture:castle-lesson.json,Building Our Royal Castle,Building Our Royal Castle,,,flag,flag,flag,exact,true,pack,true,,assets/07_vocab-pack/img/flag.png
fix-008,fixture:castle-lesson.json,Building Our Royal Castle,Building Our Royal Castle,,,bridge,bridge,bridge,exact,true,pack,true,,assets/07_vocab-pack/img/bridge.png
fix-008,fixture:castle-lesson.json,Building Our Royal Castle,Building Our Royal Castle,,,building royal castle,building-royal-castle,castle,token,true,pack,true,,assets/07_vocab-pack/img/castle.png
fix-009,fixture:circus-lesson.json,Circus Comes to Town,Circus Comes to Town,,,circus,circus,circus,exact,false,none,false,silent blank slot,
fix-009,fixture:circus-lesson.json,Circus Comes to Town,Circus Comes to Town,,,clown,clown,clown,exact,true,pack,true,,assets/07_vocab-pack/img/clown.png
fix-009,fixture:circus-lesson.json,Circus Comes to Town,Circus Comes to Town,,,tent,tent,tent,exact,false,none,false,silent blank slot,
fix-009,fixture:circus-lesson.json,Circus Comes to Town,Circus Comes to Town,,,acrobat,acrobat,acrobat,exact,true,pack,true,,assets/07_vocab-pack/img/acrobat.png
fix-009,fixture:circus-lesson.json,Circus Comes to Town,Circus Comes to Town,,,ticket,ticket,ticket,exact,true,pack,true,,assets/07_vocab-pack/img/ticket.png
fix-009,fixture:circus-lesson.json,Circus Comes to Town,Circus Comes to Town,,,happy,happy,happy,exact,true,pack,true,,assets/07_vocab-pack/img/happy.png
fix-009,fixture:circus-lesson.json,Circus Comes to Town,Circus Comes to Town,,,circus comes town,circus-comes-town,town,token,true,pack,true,,assets/07_vocab-pack/img/town.png
fix-009,fixture:circus-lesson.json,Circus Comes to Town,Circus Comes to Town,,,circus tent,circus-tent,circus-tent,exact,true,prop,true,,assets/09_props/img/circus-tent.png
fix-010,fixture:classical-compose-lesson.json,Composing a Classical Masterpiece,Composing a Classical Masterpiece,,,compose,compose,compose,exact,true,pack,true,,assets/07_vocab-pack/img/compose.png
fix-010,fixture:classical-compose-lesson.json,Composing a Classical Masterpiece,Composing a Classical Masterpiece,,,melody,melody,melody,exact,true,pack,true,,assets/07_vocab-pack/img/melody.png
fix-010,fixture:classical-compose-lesson.json,Composing a Classical Masterpiece,Composing a Classical Masterpiece,,,orchestra,orchestra,orchestra,exact,true,pack,true,,assets/07_vocab-pack/img/orchestra.png
fix-010,fixture:classical-compose-lesson.json,Composing a Classical Masterpiece,Composing a Classical Masterpiece,,,harmony,harmony,harmony,exact,true,pack,true,,assets/07_vocab-pack/img/harmony.png
fix-010,fixture:classical-compose-lesson.json,Composing a Classical Masterpiece,Composing a Classical Masterpiece,,,inspire,inspire,inspire,exact,true,pack,true,,assets/07_vocab-pack/img/inspire.png
fix-010,fixture:classical-compose-lesson.json,Composing a Classical Masterpiece,Composing a Classical Masterpiece,,,tempo,tempo,tempo,exact,true,pack,true,,assets/07_vocab-pack/img/tempo.png
fix-010,fixture:classical-compose-lesson.json,Composing a Classical Masterpiece,Composing a Classical Masterpiece,,,rhythm,rhythm,rhythm,exact,false,pack,true,,assets/07_vocab-pack/img/rhythm.png
fix-010,fixture:classical-compose-lesson.json,Composing a Classical Masterpiece,Composing a Classical Masterpiece,,,performance,performance,performance,exact,false,pack,true,,assets/07_vocab-pack/img/performance.png
fix-010,fixture:classical-compose-lesson.json,Composing a Classical Masterpiece,Composing a Classical Masterpiece,,,expressive,expressive,expressive,exact,false,pack,true,,assets/07_vocab-pack/img/expressive.png
fix-010,fixture:classical-compose-lesson.json,Composing a Classical Masterpiece,Composing a Classical Masterpiece,,,draft,draft,draft,exact,false,pack,true,,assets/07_vocab-pack/img/draft.png
fix-010,fixture:classical-compose-lesson.json,Composing a Classical Masterpiece,Composing a Classical Masterpiece,,,strum,strum,strum,exact,false,pack,true,,assets/07_vocab-pack/img/strum.png
fix-010,fixture:classical-compose-lesson.json,Composing a Classical Masterpiece,Composing a Classical Masterpiece,,,masterpiece,masterpiece,masterpiece,exact,false,pack,true,,assets/07_vocab-pack/img/masterpiece.png
fix-011,fixture:clown-clinic-lesson.json,The Clown at the Clinic,The Clown at the Clinic,,,diagnosis,diagnosis,diagnosis,exact,true,pack,true,,assets/07_vocab-pack/img/diagnosis.png
fix-011,fixture:clown-clinic-lesson.json,The Clown at the Clinic,The Clown at the Clinic,,,symptoms,symptoms,sick,alias,true,pack,true,,assets/07_vocab-pack/img/sick.png
fix-011,fixture:clown-clinic-lesson.json,The Clown at the Clinic,The Clown at the Clinic,,,prescription,prescription,medicine,alias,true,pack,true,,assets/07_vocab-pack/img/medicine.png
fix-011,fixture:clown-clinic-lesson.json,The Clown at the Clinic,The Clown at the Clinic,,,checkup,checkup,stethoscope,alias,true,pack,true,,assets/07_vocab-pack/img/stethoscope.png
fix-012,fixture:construction-lesson.json,Construction Site Day,Construction Site Day,,,crane,crane,crane,exact,true,prop,true,,assets/09_props/img/construction-tower-crane.png
fix-012,fixture:construction-lesson.json,Construction Site Day,Construction Site Day,,,helmet,helmet,helmet,exact,true,prop,true,,assets/09_props/img/cas-helmet.png
fix-012,fixture:construction-lesson.json,Construction Site Day,Construction Site Day,,,hammer,hammer,hammer,exact,true,prop,true,,assets/09_props/img/tool-hammer.png
fix-012,fixture:construction-lesson.json,Construction Site Day,Construction Site Day,,,ladder,ladder,ladder,exact,true,prop,true,,assets/09_props/img/construction-step-ladder.png
fix-012,fixture:construction-lesson.json,Construction Site Day,Construction Site Day,,,cone,cone,cone,exact,true,prop,true,,assets/09_props/img/construction-traffic-cone.png
fix-012,fixture:construction-lesson.json,Construction Site Day,Construction Site Day,,,truck,truck,truck,exact,true,prop,true,,assets/09_props/img/construction-dump-truck.png
fix-013,fixture:dentist-lesson.json,Dentists are nice!,Dentists are nice!,,,dentist,dentist,dentist,exact,true,pack,true,,assets/07_vocab-pack/img/dentist.png
fix-013,fixture:dentist-lesson.json,Dentists are nice!,Dentists are nice!,,,tooth,tooth,tooth,exact,true,prop,true,,assets/09_props/img/cavity-tooth.png
fix-013,fixture:dentist-lesson.json,Dentists are nice!,Dentists are nice!,,,smile,smile,smile,exact,true,prop,true,,assets/09_props/img/face-mouth-smile.png
fix-013,fixture:dentist-lesson.json,Dentists are nice!,Dentists are nice!,,,clean,clean,clean-tooth,override,true,pack,true,,assets/07_vocab-pack/img/clean-tooth.png
fix-013,fixture:dentist-lesson.json,Dentists are nice!,Dentists are nice!,,,brush,brush,brush,exact,false,none,false,silent blank slot,
fix-013,fixture:dentist-lesson.json,Dentists are nice!,Dentists are nice!,,,floss,floss,floss,exact,true,pack,true,,assets/07_vocab-pack/img/floss.png
fix-013,fixture:dentist-lesson.json,Dentists are nice!,Dentists are nice!,,,toothbrush,toothbrush,toothbrush,exact,true,pack,true,,assets/07_vocab-pack/img/toothbrush.png
fix-014,fixture:doctor-lesson.json,At the Doctor's Office,At the Doctor's Office,,,doctor,doctor,doctor,exact,true,pack,true,,assets/07_vocab-pack/img/doctor.png
fix-014,fixture:doctor-lesson.json,At the Doctor's Office,At the Doctor's Office,,,nurse,nurse,nurse,exact,true,pack,true,,assets/07_vocab-pack/img/nurse.png
fix-014,fixture:doctor-lesson.json,At the Doctor's Office,At the Doctor's Office,,,sick,sick,sick,exact,true,pack,true,,assets/07_vocab-pack/img/sick.png
fix-014,fixture:doctor-lesson.json,At the Doctor's Office,At the Doctor's Office,,,appointment,appointment,appointment,exact,true,pack,true,,assets/07_vocab-pack/img/appointment.png
fix-015,fixture:dollhouse-lesson.json,Dollhouse Home Tour,Dollhouse Home Tour,,,sofa,sofa,sofa,exact,true,prop,true,,assets/09_props/img/sofa.png
fix-015,fixture:dollhouse-lesson.json,Dollhouse Home Tour,Dollhouse Home Tour,,,bed,bed,bed,exact,true,prop,true,,assets/09_props/img/dh-loft-bed.png
fix-015,fixture:dollhouse-lesson.json,Dollhouse Home Tour,Dollhouse Home Tour,,,table,table,table,exact,true,prop,true,,assets/09_props/img/coffee-table.png
fix-015,fixture:dollhouse-lesson.json,Dollhouse Home Tour,Dollhouse Home Tour,,,lamp,lamp,lamp,exact,true,prop,true,,assets/09_props/img/floor-lamp.png
fix-015,fixture:dollhouse-lesson.json,Dollhouse Home Tour,Dollhouse Home Tour,,,kitchen,kitchen,kitchen,exact,false,none,false,silent blank slot,
fix-015,fixture:dollhouse-lesson.json,Dollhouse Home Tour,Dollhouse Home Tour,,,furniture,furniture,furniture,exact,true,pack,true,,assets/07_vocab-pack/img/furniture.png
fix-016,fixture:face-lesson.json,Make a Face,Make a Face,,,face,face,face,exact,false,none,false,silent blank slot,
